lineage,generation,id,fitness,lineage_fitness,lineage_avg_fitness,rounds_lasted,table_position,trait_aggressiveness,trait_risk_tolerance,trait_bluff_tendency,trait_adaptability,trait_position_awareness,trait_chip_size_awareness,action_fold,action_check,action_call,action_raise,action_all_in,action_bluff,iteration
09a0a24d-b96,generation_-1,0a56fe00,0.0,0.0,0.0,0,,0.46,0.2,0.15,0.39,0.86,0.85,0,0,0,0,0,0,0
09a0a24d-b96,generation_0,0a56fe00,0.1812183908045977,0.09659770114942526,0.0,725,0.0,0.46,0.2,0.15,0.39,0.86,0.85,183,1822,974,0,0,0,0
17c5882e-62f,generation_-1,7296bec0,0.0,0.0,0.0,0,,0.49,0.27,0.78,0.05,0.68,0.8,0,0,0,0,0,0,0
17c5882e-62f,generation_0,7296bec0,0.2950925925925926,0.1346296296296296,0.0,54,0.0,0.49,0.27,0.78,0.05,0.68,0.8,0,1,17,158,0,0,0
17c5882e-62f,generation_1,ca2872bc,-0.03691666666666667,0.14616666666666664,0.0,2,3.0,0.49,0.27,0.78,0.05,0.68,0.8,1,0,10,10,0,0,0
71dd36a4-f84,generation_-1,b0fbc0ca,0.0,0.0,0.0,0,,0.95,0.72,0.32,0.76,0.79,0.64,0,0,0,0,0,0,0
71dd36a4-f84,generation_0,b0fbc0ca,0.024375,0.04374999999999999,0.0,8,0.0,0.95,0.72,0.32,0.76,0.79,0.64,8,2,29,0,0,0,0
c0e72a05-249,generation_-1,52d2950f,0.0,0.0,0.0,0,,0.07,0.23,0.77,0.18,0.89,0.53,0,0,0,0,0,0,0
c0e72a05-249,generation_0,52d2950f,0.2107792207792208,0.10935064935064932,0.0,77,0.0,0.07,0.23,0.77,0.18,0.89,0.53,1,0,327,279,0,0,0
2643e360-2db,generation_-1,41185ba9,0.0,0.0,0.0,0,,0.41,0.86,0.24,0.41,0.91,0.8,0,0,0,0,0,0,0
2643e360-2db,generation_0,41185ba9,0.26528275,0.13004349999999998,0.0,3000,1.0,0.41,0.86,0.24,0.41,0.91,0.8,348,7992,3379,478,0,0,0
8dc9a7ac-9d5,generation_-1,8b95e1bc,0.0,0.0,0.0,0,,0.49,0.78,0.45,0.7,0.25,0.21,0,0,0,0,0,0,0
8dc9a7ac-9d5,generation_0,8b95e1bc,0.052500000000000005,0.048076923076923066,0.0,26,1.0,0.49,0.78,0.45,0.7,0.25,0.21,25,10,59,0,0,0,0
502cb7f7-a4d,generation_-1,d35ce0b3,0.0,0.0,0.0,0,,0.46,0.08,0.78,0.04,1.0,0.89,0,0,0,0,0,0,0
502cb7f7-a4d,generation_0,d35ce0b3,0.14789473684210525,0.08736842105263155,0.0,19,1.0,0.46,0.08,0.78,0.04,1.0,0.89,2,0,73,75,0,0,0
962d7c1c-717,generation_-1,314dee3b,0.0,0.0,0.0,0,,0.64,0.21,0.39,0.73,0.46,0.79,0,0,0,0,0,0,0
962d7c1c-717,generation_0,314dee3b,0.15296296296296297,0.08814814814814813,0.0,27,1.0,0.64,0.21,0.39,0.73,0.46,0.79,23,17,106,4,0,0,0
87f0136c-1c1,generation_-1,35c49639,0.0,0.0,0.0,0,,0.81,0.44,0.44,0.57,0.54,0.62,0,0,0,0,0,0,0
87f0136c-1c1,generation_0,35c49639,0.09701219512195121,0.06313008130081299,0.0,246,2.0,0.81,0.44,0.44,0.57,0.54,0.62,65,618,316,2,0,0,0
7422bf91-dad,generation_-1,ea9d5663,0.0,0.0,0.0,0,,0.72,0.14,0.15,0.07,0.71,0.04,0,0,0,0,0,0,0
7422bf91-dad,generation_0,ea9d5663,0.1562162162162162,0.08864864864864862,0.0,37,2.0,0.72,0.14,0.15,0.07,0.71,0.04,34,27,89,1,0,0,0
176a3742-bf3,generation_-1,bb5d3e7f,0.0,0.0,0.0,0,,0.24,0.08,0.97,0.27,0.75,0.08,0,0,0,0,0,0,0
176a3742-bf3,generation_0,bb5d3e7f,0.20544117647058827,0.10852941176470587,0.0,34,2.0,0.24,0.08,0.97,0.27,0.75,0.08,4,0,136,126,0,0,0
85291e3e-cef,generation_-1,8157c558,0.0,0.0,0.0,0,,0.42,0.6,0.89,0.01,0.38,0.05,0,0,0,0,0,0,0
85291e3e-cef,generation_0,8157c558,0.28583333333333333,0.1332051282051282,0.0,78,2.0,0.42,0.6,0.89,0.01,0.38,0.05,0,0,302,306,0,0,0
85291e3e-cef,generation_1,6fb97ede,0.3292374618773297,0.2505454083361572,0.0,454,0.0,0.42,0.6,0.89,0.01,0.38,0.05,0,7,1674,1798,0,0,0
85291e3e-cef,generation_1,9543803d,0.333275641025641,0.25116666666666665,0.2505454083361572,195,1.0,0.42,0.6,0.89,0.01,0.38,0.05,0,1,775,765,0,0,0
85291e3e-cef,generation_2,0a9cd545,-0.03447499999999999,0.23105,0.0,2,0.0,0.42,0.6,0.89,0.01,0.38,0.05,0,0,7,12,0,0,0
85291e3e-cef,generation_2,029efa2e,0.06135833333333332,0.25605,0.23105,3,5.0,0.42,0.6,0.89,0.01,0.38,0.05,0,0,13,13,0,0,0
ec576d32-03f,generation_-1,413cced9,0.0,0.0,0.0,0,,0.46,0.13,0.34,0.7,0.91,0.3,0,0,0,0,0,0,0
ec576d32-03f,generation_0,413cced9,0.012981366459627325,0.029689440993788813,0.0,161,3.0,0.46,0.13,0.34,0.7,0.91,0.3,41,411,222,0,0,0,0
fb9b7b29-4d9,generation_-1,69a2257d,0.0,0.0,0.0,0,,0.34,0.99,0.29,0.58,0.46,0.01,0,0,0,0,0,0,0
fb9b7b29-4d9,generation_0,69a2257d,0.2088679245283019,0.10905660377358488,0.0,53,3.0,0.34,0.99,0.29,0.58,0.46,0.01,45,57,140,8,0,0,0
a1edbdfb-286,generation_-1,68546609,0.0,0.0,0.0,0,,0.97,0.72,0.75,0.04,0.07,1.0,0,0,0,0,0,0,0
a1edbdfb-286,generation_0,68546609,0.31142857142857144,0.13714285714285712,0.0,35,3.0,0.97,0.72,0.75,0.04,0.07,1.0,0,0,127,137,0,0,0
a1edbdfb-286,generation_1,1e0a014f,0.014214285714285707,0.1684285714285714,0.0,2,0.0,0.97,0.72,0.75,0.04,0.07,1.0,0,0,9,11,0,0,0
a1edbdfb-286,generation_1,e571a3fb,0.275039027982327,0.23317083946980852,0.1684285714285714,194,2.0,0.97,0.72,0.75,0.04,0.07,1.0,1,0,759,769,0,0,0
a1edbdfb-286,generation_1,4abd1fb7,0.35250793650793655,0.2573968253968254,0.20079970544918996,63,2.0,0.97,0.72,0.75,0.04,0.07,1.0,0,0,183,251,0,0,0
a1edbdfb-286,generation_1,63471516,0.2831992273730684,0.23438962472406177,0.21966541209840176,453,4.0,0.49,0.27,0.78,0.05,0.68,0.8,0,5,1814,1701,0,0,0
a1edbdfb-286,generation_1,dcdcc89b,-0.08578571428571428,0.12842857142857142,0.22334646525481677,2,4.0,0.97,0.72,0.75,0.04,0.07,1.0,0,0,13,12,0,0,0
a1edbdfb-286,generation_2,6ea11710,0.26361499896866203,0.31331695445906316,0.0,23,0.0,0.42,0.6,0.89,0.01,0.38,0.05,0,0,77,93,0,0,0
a1edbdfb-286,generation_2,601384ff,0.2091619047619048,0.29832380952380955,0.31331695445906316,15,0.0,0.97,0.72,0.75,0.04,0.07,1.0,0,0,43,61,0,0,0
a1edbdfb-286,generation_2,8d27523c,0.3864905923344948,0.36252822299651566,0.30582038199143635,287,1.0,0.97,0.72,0.75,0.04,0.07,1.0,0,0,1172,1148,0,0,0
a1edbdfb-286,generation_2,1d0ee31b,0.13010833333333333,0.2768833333333333,0.3247229956597961,4,2.0,0.42,0.6,0.89,0.01,0.38,0.05,1,0,19,11,0,0,0
a1edbdfb-286,generation_2,9e1bcac1,0.38728552507095554,0.36265052034058654,0.31276308007818043,302,3.0,0.97,0.72,0.75,0.04,0.07,1.0,0,0,1141,1205,0,0,0
a1edbdfb-286,generation_2,5821459b,0.2138636363636364,0.10982517482517481,0.32274056813066165,286,4.0,0.695,0.6599999999999999,0.8200000000000001,0.025,0.225,0.525,0,0,1153,1148,0,0,0
a1edbdfb-286,generation_2,a35bb55b,0.31871765597349294,0.33410197861365254,0.28725466924641385,36,4.0,0.42,0.6,0.89,0.01,0.38,0.05,0,2,159,139,0,0,0
a1edbdfb-286,generation_2,74b4610c,0.14471746031746033,0.2761015873015873,0.29394714201316224,9,5.0,0.97,0.72,0.75,0.04,0.07,1.0,0,0,38,38,0,0,0
a1edbdfb-286,generation_2,f80d42bc,0.4247474903474903,0.3684138996138996,0.29171644767421534,37,5.0,0.97,0.72,0.75,0.04,0.07,1.0,0,0,146,145,0,0,0
a1edbdfb-286,generation_2,d89ad337,0.21113095238095242,0.1094047619047619,0.3002383867786247,84,5.0,0.7179660376690032,0.8043318779510966,0.8600511441527957,0.0627408042017755,0.41709617712803115,0.6913178799122928,1,0,333,331,0,0,0
a1edbdfb-286,generation_3,42f69ae9,0.3182892154999472,0.41476024918171256,0.0,33,0.0,0.97,0.72,0.75,0.04,0.07,1.0,0,0,131,133,0,0,0
a1edbdfb-286,generation_3,3e396ce4,0.1182862548262548,0.3765725096525096,0.41476024918171256,2,0.0,0.97,0.72,0.75,0.04,0.07,1.0,0,0,13,12,0,0,0
a1edbdfb-286,generation_3,9c609c63,0.3637208903761437,0.4104417807522873,0.3956663794171111,200,1.0,0.42,0.6,0.89,0.01,0.38,0.05,1,5,799,784,0,0,0
a1edbdfb-286,generation_3,1702a763,0.06569273415326393,0.35138546830652784,0.4005915131955032,2,1.0,0.97,0.72,0.75,0.04,0.07,1.0,0,0,8,10,0,0,0
a1edbdfb-286,generation_3,f3dc02e2,-0.09749999999999999,0.024999999999999994,0.38829000197325936,2,1.0,0.97,0.72,0.75,0.04,0.07,1.0,0,0,10,12,0,0,0
a1edbdfb-286,generation_3,3b275815,0.2730845771144279,0.13124378109452733,0.3156320015786075,201,2.0,0.97,0.72,0.75,0.04,0.07,1.0,0,0,768,797,0,0,0
a1edbdfb-286,generation_3,e741ab54,0.43673863577863575,0.46248826056826053,0.28490063149792744,273,2.0,0.97,0.72,0.75,0.04,0.07,1.0,0,0,1026,1086,0,0,0
a1edbdfb-286,generation_3,d74e2014,0.018286254826254816,0.3365725096525096,0.3102702927936893,2,2.0,0.97,0.72,0.75,0.04,0.07,1.0,0,0,9,11,0,0,0
a1edbdfb-286,generation_3,7c4d4e44,0.3151927341532639,0.41438546830652784,0.31355806990104185,25,4.0,0.97,0.72,0.75,0.04,0.07,1.0,0,0,104,103,0,0,0
a1edbdfb-286,generation_3,080019c7,0.27378378378378376,0.13135135135135134,0.3247611141683181,185,4.0,0.97,0.72,0.75,0.04,0.07,1.0,0,0,743,737,0,0,0
a1edbdfb-286,generation_3,5715c0f7,0.1982862548262548,0.3765725096525096,0.30542013788662137,10,5.0,0.97,0.72,0.75,0.04,0.07,1.0,2,0,45,28,0,0,0
a1edbdfb-286,generation_3,3a975f19,0.018286254826254816,0.3365725096525096,0.3118885353198839,2,5.0,0.97,0.72,0.75,0.04,0.07,1.0,0,0,9,9,0,0,0
a1edbdfb-286,generation_3,49865cec,-0.06625,0.017499999999999995,0.31394553318093604,4,6.0,0.7179660376690032,0.8043318779510966,0.8600511441527957,0.0627408042017755,0.41709617712803115,0.6913178799122928,0,0,20,20,0,0,0
a1edbdfb-286,generation_4,a54a4d37,0.21457571801566583,0.10993472584856397,0.0,766,0.0,0.5197554405660924,0.5910349314871736,0.6537965008199607,0.21001460184742815,0.5239213123801805,0.9966712394015078,0,0,4032,2444,0,0,0
