generation,fitness,avg_rounds_lasted,avg_trait_aggressiveness,avg_trait_risk_tolerance,avg_trait_bluff_tendency,avg_trait_adaptability,avg_trait_position_awareness,avg_trait_chip_size_awareness,avg_action_bluff_attempts,avg_action_fold,avg_action_raise,avg_action_call,avg_action_all_in,avg_action_check,iteration
0,0.10945562554242859,126.22,0.4962,0.5558,0.5128,0.48219999999999996,0.4842,0.548,0.0,13.1,427.44,507.44,0.0,9.46,0
1,0.09336658854370813,92.48,0.4266348070648816,0.6925158925742866,0.6057144088101103,0.6011523435931965,0.6696715371641013,0.4482942969047179,0.0,4.44,334.48,389.78,0.0,3.04,0
2,0.09618158539990124,250.14,0.41826096797543094,0.6548735480852643,0.5859274800812576,0.5983950643393363,0.6500260323363257,0.4420295112622235,0.0,3.46,958.34,1019.14,0.0,7.24,0
3,0.13541792802828748,150.16,0.4778103027625875,0.73575506540153,0.5581827873801466,0.5441960267845859,0.6754769967781228,0.6078875367615638,0.0,4.0,575.16,606.32,0.0,2.42,0
4,0.15064494859737715,218.5,0.5301438700376723,0.724102266947584,0.4947705765964799,0.6466775582665147,0.7106212792041415,0.6824333317336513,0.0,8.72,832.08,878.04,0.0,4.94,0
5,0.1431454147256574,305.46,0.6179853009729538,0.679071022079605,0.5480550460554983,0.657209973303567,0.6746863444351776,0.5958753797809213,0.0,6.26,1183.86,1219.22,0.0,3.14,0
6,0.1729439004595649,108.68,0.5000079006117041,0.7048569954805255,0.5159504263959133,0.5833637376179215,0.6444283040636485,0.6203971607869668,0.0,9.06,390.08,432.78,0.0,5.02,0
7,0.1587201121745534,127.92,0.6713208984853851,0.57069675688139,0.6649185594784677,0.34966866970331323,0.5501687439371238,0.46991371010138844,0.0,4.4,487.4,521.72,0.0,2.52,0
8,0.13880268850614372,117.74,0.5845624286454502,0.5841116845004661,0.6718263595090549,0.27907277558397253,0.5819825806001948,0.4323785487752447,0.0,3.98,453.64,468.96,0.0,1.74,0
9,0.14191370576587542,89.84,0.6358615950868579,0.5031916483976122,0.7072566536495107,0.5867721150313211,0.3405283929314271,0.2916419790408561,0.0,5.82,328.96,357.78,0.0,3.04,0
10,0.21757284154501724,135.96,0.5156320639760706,0.5576595492578864,0.6408589872305367,0.5044302733057235,0.36953559348819404,0.37098881714546567,0.0,8.78,495.46,532.74,0.0,5.58,0
11,0.1597936954766796,88.48,0.49051885636787795,0.5082316536753493,0.7107793898717125,0.6566541442019721,0.41584154163254383,0.45460872875416036,0.0,5.5,324.7,344.02,0.0,4.2,0
12,0.15960510684796722,76.32,0.4882794273609094,0.5753238839479938,0.6439149040299816,0.6725409964950299,0.4728040931940844,0.4000295796494671,0.0,7.76,266.2,304.58,0.0,5.4,0
