lineage,generation,id,fitness,lineage_fitness,lineage_avg_fitness,rounds_lasted,table_position,trait_aggressiveness,trait_risk_tolerance,trait_bluff_tendency,trait_adaptability,trait_position_awareness,trait_chip_size_awareness,action_fold,action_check,action_call,action_raise,action_all_in,action_bluff,iteration
c59bc0d2-d2a,generation_-1,5d3524ec,0.0,0.0,0.0,0,,0.74,0.98,0.15,0.52,0.5,0.4,0,0,0,0,0,0,0
c59bc0d2-d2a,generation_0,5d3524ec,0.06629310344827585,0.05327586206896551,0.0,29,0.0,0.74,0.98,0.15,0.52,0.5,0.4,28,13,125,2,0,0,0
74e77fe3-d5e,generation_-1,0a7d30be,0.0,0.0,0.0,0,,0.69,0.25,0.96,0.71,0.72,0.18,0,0,0,0,0,0,0
74e77fe3-d5e,generation_0,0a7d30be,-0.09333333333333334,0.013333333333333327,0.0,3,0.0,0.69,0.25,0.96,0.71,0.72,0.18,0,0,11,16,0,0,0
d263f8a3-b8e,generation_-1,a7d43839,0.0,0.0,0.0,0,,0.26,0.08,0.17,0.49,0.94,0.75,0,0,0,0,0,0,0
d263f8a3-b8e,generation_0,a7d43839,0.002962962962962959,0.028148148148148137,0.0,27,0.0,0.26,0.08,0.17,0.49,0.94,0.75,25,18,118,0,0,0,0
1e0cf5ea-df6,generation_-1,59e43571,0.0,0.0,0.0,0,,0.77,0.9,0.01,0.85,0.99,0.12,0,0,0,0,0,0,0
1e0cf5ea-df6,generation_0,59e43571,0.06994186046511627,0.05383720930232557,0.0,43,0.0,0.77,0.9,0.01,0.85,0.99,0.12,39,25,180,2,0,0,0
a9f89e92-69a,generation_-1,3c5e8821,0.0,0.0,0.0,0,,0.28,0.26,0.47,0.79,0.86,0.03,0,0,0,0,0,0,0
a9f89e92-69a,generation_0,3c5e8821,0.05428571428571427,0.05142857142857142,0.0,14,0.0,0.28,0.26,0.47,0.79,0.86,0.03,14,7,64,0,0,0,0
1b967e1b-416,generation_-1,68e44d08,0.0,0.0,0.0,0,,0.07,0.78,0.35,0.28,0.0,0.04,0,0,0,0,0,0,0
1b967e1b-416,generation_0,68e44d08,-0.0021052631578947385,0.02736842105263157,0.0,19,1.0,0.07,0.78,0.35,0.28,0.0,0.04,19,15,83,0,0,0,0
de0e7cfb-ba2,generation_-1,9f934fe8,0.0,0.0,0.0,0,,0.62,0.55,0.25,0.15,0.27,0.37,0,0,0,0,0,0,0
de0e7cfb-ba2,generation_0,9f934fe8,0.041388888888888885,0.04944444444444444,0.0,9,1.0,0.62,0.55,0.25,0.15,0.27,0.37,9,4,38,0,0,0,0
6fe18d84-b25,generation_-1,3b5f87cc,0.0,0.0,0.0,0,,0.17,0.19,0.49,0.27,0.39,0.42,0,0,0,0,0,0,0
6fe18d84-b25,generation_0,3b5f87cc,0.06666666666666667,0.05333333333333332,0.0,30,1.0,0.17,0.19,0.49,0.27,0.39,0.42,27,25,129,0,0,0,0
a77a0e8b-499,generation_-1,5ec71762,0.0,0.0,0.0,0,,0.56,0.01,0.99,0.3,0.02,0.06,0,0,0,0,0,0,0
a77a0e8b-499,generation_0,5ec71762,0.26624760076775433,0.1301919385796545,0.0,1042,1.0,0.56,0.01,0.99,0.3,0.02,0.06,0,0,3273,3960,0,0,0
ee2d38a1-eeb,generation_-1,38a76ba1,0.0,0.0,0.0,0,,0.62,0.28,0.54,0.06,0.58,0.82,0,0,0,0,0,0,0
ee2d38a1-eeb,generation_0,38a76ba1,-0.03916666666666667,0.02166666666666666,0.0,6,1.0,0.62,0.28,0.54,0.06,0.58,0.82,0,0,37,21,0,0,0
1b362f6e-d08,generation_-1,94012bec,0.0,0.0,0.0,0,,0.31,0.87,0.66,0.28,0.6,0.2,0,0,0,0,0,0,0
1b362f6e-d08,generation_0,94012bec,0.20111111111111113,0.10478632478632477,0.0,234,2.0,0.31,0.87,0.66,0.28,0.6,0.2,0,5,935,929,0,0,0
1b362f6e-d08,generation_1,dc6ff123,0.0788205128205128,0.1576410256410256,0.0,3,1.0,0.31,0.87,0.66,0.28,0.6,0.2,0,0,12,13,0,0,0
3017cad8-03a,generation_-1,6f753e22,0.0,0.0,0.0,0,,0.97,0.55,0.75,0.68,0.16,0.84,0,0,0,0,0,0,0
3017cad8-03a,generation_0,6f753e22,0.12088235294117647,0.07705882352941175,0.0,17,2.0,0.97,0.55,0.75,0.68,0.16,0.84,0,0,78,69,0,0,0
26e187d9-92b,generation_-1,48146b51,0.0,0.0,0.0,0,,0.37,0.82,0.37,0.34,0.09,0.71,0,0,0,0,0,0,0
26e187d9-92b,generation_0,48146b51,0.19511363636363638,0.10386363636363634,0.0,44,2.0,0.37,0.82,0.37,0.34,0.09,0.71,37,54,209,11,0,0,0
f7506773-e3d,generation_-1,7f546817,0.0,0.0,0.0,0,,0.99,0.9,0.48,0.77,0.52,0.28,0,0,0,0,0,0,0
f7506773-e3d,generation_0,7f546817,0.00379310344827586,0.028275862068965513,0.0,29,2.0,0.99,0.9,0.48,0.77,0.52,0.28,25,12,114,7,0,0,0
83910ca5-9a4,generation_-1,913cb3e8,0.0,0.0,0.0,0,,0.57,0.83,0.55,0.48,0.1,0.07,0,0,0,0,0,0,0
83910ca5-9a4,generation_0,913cb3e8,0.2691800643086817,0.13064308681672024,0.0,311,2.0,0.57,0.83,0.55,0.48,0.1,0.07,0,0,1266,1181,0,0,0
83910ca5-9a4,generation_1,7f1b39ad,-0.007460610932475895,0.1350787781350482,0.0,4,4.0,0.57,0.83,0.55,0.48,0.1,0.07,0,0,21,16,0,0,0
85fb0ab1-27d,generation_-1,0c2d71fb,0.0,0.0,0.0,0,,0.83,0.84,0.12,0.82,0.76,0.42,0,0,0,0,0,0,0
85fb0ab1-27d,generation_0,0c2d71fb,0.13071428571428573,0.07857142857142857,0.0,35,3.0,0.83,0.84,0.12,0.82,0.76,0.42,33,16,157,6,0,0,0
e37c1c0c-9bf,generation_-1,e76eeff4,0.0,0.0,0.0,0,,0.5,0.8,0.82,0.64,0.34,0.59,0,0,0,0,0,0,0
e37c1c0c-9bf,generation_0,e76eeff4,0.20067415730337082,0.10471910112359548,0.0,178,3.0,0.5,0.8,0.82,0.64,0.34,0.59,0,0,719,706,0,0,0
467a7621-e4f,generation_-1,b04aa9d6,0.0,0.0,0.0,0,,0.02,0.56,0.22,0.32,0.06,0.94,0,0,0,0,0,0,0
467a7621-e4f,generation_0,b04aa9d6,0.13097222222222224,0.0786111111111111,0.0,36,3.0,0.02,0.56,0.22,0.32,0.06,0.94,31,55,176,4,0,0,0
20074945-99a,generation_-1,99d9bf56,0.0,0.0,0.0,0,,0.93,0.94,0.44,0.51,0.08,0.09,0,0,0,0,0,0,0
20074945-99a,generation_0,99d9bf56,0.13293478260869565,0.07891304347826085,0.0,46,3.0,0.93,0.94,0.44,0.51,0.08,0.09,41,26,196,8,0,0,0
a3d39c04-d47,generation_-1,0426b8e4,0.0,0.0,0.0,0,,0.75,0.54,0.35,0.36,0.88,0.03,0,0,0,0,0,0,0
a3d39c04-d47,generation_0,0426b8e4,0.12088235294117647,0.07705882352941175,0.0,17,3.0,0.75,0.54,0.35,0.36,0.88,0.03,16,8,73,0,0,0,0
add01753-ee5,generation_-1,fd28e3df,0.0,0.0,0.0,0,,0.55,0.42,0.67,0.86,0.83,0.35,0,0,0,0,0,0,0
add01753-ee5,generation_0,fd28e3df,0.270531914893617,0.1308510638297872,0.0,235,4.0,0.55,0.42,0.67,0.86,0.83,0.35,0,0,998,883,0,0,0
add01753-ee5,generation_1,d7ef4518,0.027454407294832804,0.14062310030395134,0.0,7,2.0,0.55,0.42,0.67,0.86,0.83,0.35,0,0,24,26,0,0,0
add01753-ee5,generation_1,dc835bb6,0.3180059484467944,0.22515216838680152,0.14062310030395134,221,3.0,0.5,0.8,0.82,0.64,0.34,0.59,0,0,885,882,0,0,0
add01753-ee5,generation_2,79833978,0.09741263260310086,0.24482526520620168,0.0,4,0.0,0.5,0.8,0.82,0.64,0.34,0.59,0,0,15,18,0,0,0
add01753-ee5,generation_2,2ae30419,0.20111111111111113,0.10478632478632477,0.24482526520620168,234,1.0,0.3258281983297242,0.522387794263493,0.6748696681750286,0.6802627501940564,0.2611794315998659,0.7463834951772086,0,4,915,924,0,0,0
add01753-ee5,generation_2,a41fed21,0.30236758291691784,0.30741373726240706,0.17480579499626323,224,1.0,0.5,0.8,0.82,0.64,0.34,0.59,1,0,827,885,0,0,0
add01753-ee5,generation_2,fe5b539c,0.305625,0.13624999999999998,0.2190084424183112,32,2.0,0.5,0.8,0.82,0.64,0.34,0.59,0,0,125,125,0,0,0
add01753-ee5,generation_3,d7d57191,0.24831639759417537,0.19910193099081985,0.0,243,0.0,0.3258281983297242,0.522387794263493,0.6748696681750286,0.6802627501940564,0.2611794315998659,0.7463834951772086,0,1,971,960,0,0,0
add01753-ee5,generation_3,bbf89e35,0.27292780497494284,0.35299846709274274,0.19910193099081985,84,3.0,0.6193175703186107,0.1362477603955865,0.5501965690494983,0.3478073561916821,0.7849040897469657,0.4242192987405162,5,0,279,309,0,0,0
bb3e0650-88e,generation_-1,1a0b5311,0.0,0.0,0.0,0,,0.42,0.56,0.55,0.03,0.82,0.57,0,0,0,0,0,0,0
bb3e0650-88e,generation_0,1a0b5311,0.2722625698324022,0.13111731843575417,0.0,179,4.0,0.42,0.56,0.55,0.03,0.82,0.57,0,8,717,699,0,0,0
bb3e0650-88e,generation_1,038e60dc,0.2596090996335718,0.22194547199441633,0.0,220,0.0,0.56,0.01,0.99,0.3,0.02,0.06,0,0,939,850,0,0,0
bb3e0650-88e,generation_1,adc7985f,0.26078693426525235,0.22289545443358844,0.22194547199441633,454,2.0,0.42,0.56,0.55,0.03,0.82,0.57,0,14,1820,1764,0,0,0
bb3e0650-88e,generation_1,31598642,0.19554534648757874,0.19747367169856173,0.22242046321400238,94,4.0,0.42,0.56,0.55,0.03,0.82,0.57,0,1,383,371,0,0,0
e5f01a8e-5ce,generation_-1,9b8e1f7c,0.0,0.0,0.0,0,,0.03,0.36,0.98,0.59,0.05,0.07,0,0,0,0,0,0,0
e5f01a8e-5ce,generation_0,9b8e1f7c,0.2938888888888889,0.13444444444444442,0.0,45,4.0,0.03,0.36,0.98,0.59,0.05,0.07,0,2,144,135,0,0,0
e5f01a8e-5ce,generation_1,38722c3c,0.3688333333333333,0.2576666666666666,0.0,30,0.0,0.03,0.36,0.98,0.59,0.05,0.07,0,0,31,92,0,0,0
e5f01a8e-5ce,generation_1,1871b66a,0.3157548804218191,0.224805850229113,0.2576666666666666,358,0.0,0.5,0.8,0.82,0.64,0.34,0.59,0,0,1345,1429,0,0,0
e5f01a8e-5ce,generation_1,d6f2cfa3,0.2609578122342623,0.22215296624067637,0.24123625844788982,2528,0.0,0.56,0.01,0.99,0.3,0.02,0.06,1,0,9072,9573,0,0,0
e5f01a8e-5ce,generation_1,efdebab9,0.26017600821518627,0.22203268869928006,0.23487516104548534,357,1.0,0.56,0.01,0.99,0.3,0.02,0.06,0,0,1410,1354,0,0,0
e5f01a8e-5ce,generation_1,e090b75c,0.029666666666666647,0.15933333333333333,0.23166454295893402,3,2.0,0.03,0.36,0.98,0.59,0.05,0.07,0,0,15,14,0,0,0
e5f01a8e-5ce,generation_2,583865c1,0.049699999999999966,0.24939999999999993,0.0,4,0.0,0.03,0.36,0.98,0.59,0.05,0.07,1,0,13,16,0,0,0
e5f01a8e-5ce,generation_2,c6996a65,0.23683235294117644,0.3089588235294117,0.24939999999999993,17,2.0,0.03,0.36,0.98,0.59,0.05,0.07,1,0,59,67,0,0,0
e5f01a8e-5ce,generation_2,d4cd2ff4,0.3867277777777778,0.3627888888888888,0.2791794117647058,225,3.0,0.03,0.36,0.98,0.59,0.05,0.07,3,2,889,826,0,0,0
e5f01a8e-5ce,generation_2,6f7a5e22,0.38233223105789965,0.3544516961583525,0.3070492374727668,235,4.0,0.6738570832111137,0.7569374574145302,0.60365234902448,0.8631958128529252,0.5144907513156105,0.48256129530465897,0,0,966,930,0,0,0
e5f01a8e-5ce,generation_2,eb074562,0.3026659935045572,0.3074596465835823,0.3188998521441632,282,4.0,0.5,0.8,0.82,0.64,0.34,0.59,0,0,1129,1121,0,0,0
e5f01a8e-5ce,generation_2,07e88688,-0.09333333333333334,0.013333333333333327,0.31661181103204705,3,4.0,0.29500000000000004,0.185,0.985,0.44499999999999995,0.035,0.065,0,0,16,13,0,0,0
e5f01a8e-5ce,generation_3,2ed5b9f5,0.15227900925277318,0.3259865899341178,0.0,28,1.0,0.42,0.56,0.55,0.03,0.82,0.57,0,0,112,100,0,0,0
e5f01a8e-5ce,generation_3,80deee35,0.175755,0.37150999999999995,0.3259865899341178,5,1.0,0.03,0.36,0.98,0.59,0.05,0.07,0,0,26,20,0,0,0
e5f01a8e-5ce,generation_3,aa99d592,0.42983113212371765,0.4498261986736648,0.34874829496705884,244,2.0,0.6738570832111137,0.7569374574145302,0.60365234902448,0.8631958128529252,0.5144907513156105,0.48256129530465897,0,0,999,949,0,0,0
e5f01a8e-5ce,generation_3,e1328467,0.1995982142857143,0.1045535714285714,0.3824409295359275,112,3.0,0.265,0.5800000000000001,0.8999999999999999,0.615,0.195,0.32999999999999996,1,3,497,442,0,0,0
e5f01a8e-5ce,generation_3,c1a84f11,0.4148406065468443,0.40844227504059116,0.3129690900090885,113,4.0,0.5,0.8,0.82,0.64,0.34,0.59,0,0,448,448,0,0,0
e5f01a8e-5ce,generation_4,a853bb05,0.362274339539264,0.4674058219356708,0.0,14,2.0,0.605707578537303,0.8371282212365566,0.7133439424586931,0.712889431327798,0.854332168734371,0.24540773353671685,4,0,39,38,0,0,0
e5f01a8e-5ce,generation_4,6799c27c,0.3006062676767676,0.417879202020202,0.4674058219356708,36,4.0,0.8689913156882272,0.47341531467333464,0.11649415500307847,0.35123747784008863,0.14558315772143932,0.09716973318381589,33,16,115,0,0,0,0
bc5a4ba9-f08,generation_-1,46948648,0.0,0.0,0.0,0,,0.08,0.35,0.65,0.73,0.75,0.76,0,0,0,0,0,0,0
bc5a4ba9-f08,generation_0,46948648,0.20218780019212296,0.1049519692603266,0.0,1041,4.0,0.08,0.35,0.65,0.73,0.75,0.76,1,22,4545,3140,0,0,0
