lineage,generation,id,fitness,lineage_fitness,lineage_avg_fitness,rounds_lasted,table_position,trait_aggressiveness,trait_risk_tolerance,trait_bluff_tendency,trait_adaptability,trait_position_awareness,trait_chip_size_awareness,action_fold,action_check,action_call,action_raise,action_all_in,action_bluff,iteration
e2ff164c-817,generation_-1,da3f201f,0.0,0.0,0.0,0,,0.68,0.12,0.81,0.96,0.69,0.32,0,0,0,0,0,0,0
e2ff164c-817,generation_0,da3f201f,0.26798556430446197,0.13045931758530183,0.0,762,0.0,0.68,0.12,0.81,0.96,0.69,0.32,0,0,3228,2889,0,0,0
a1e303e6-ae2,generation_-1,df2ca35d,0.0,0.0,0.0,0,,0.12,0.43,0.37,0.07,0.49,0.14,0,0,0,0,0,0,0
a1e303e6-ae2,generation_0,df2ca35d,0.12984375,0.0784375,0.0,32,0.0,0.12,0.43,0.37,0.07,0.49,0.14,30,12,147,0,0,0,0
f793d26f-8ac,generation_-1,b8acf1d4,0.0,0.0,0.0,0,,0.13,0.58,0.83,0.79,0.15,0.02,0,0,0,0,0,0,0
f793d26f-8ac,generation_0,b8acf1d4,0.1700595238095238,0.09488095238095234,0.0,28,0.0,0.13,0.58,0.83,0.79,0.15,0.02,0,0,88,116,0,0,0
78a42f2b-693,generation_-1,1fdba5d9,0.0,0.0,0.0,0,,0.03,0.15,0.82,0.18,0.95,0.86,0,0,0,0,0,0,0
78a42f2b-693,generation_0,1fdba5d9,0.22279879385964912,0.11325109649122804,0.0,608,0.0,0.03,0.15,0.82,0.18,0.95,0.86,4,13,2586,2277,0,0,0
0cdda0a2-57d,generation_-1,315fc49c,0.0,0.0,0.0,0,,0.33,0.94,0.41,0.48,0.29,0.65,0,0,0,0,0,0,0
0cdda0a2-57d,generation_0,315fc49c,0.03754901960784313,0.04372549019607842,0.0,17,0.0,0.33,0.94,0.41,0.48,0.29,0.65,16,8,43,2,0,0,0
323857fd-db4,generation_-1,737b33bf,0.0,0.0,0.0,0,,0.64,0.4,0.26,0.13,0.48,0.05,0,0,0,0,0,0,0
323857fd-db4,generation_0,737b33bf,0.11045454545454546,0.07545454545454544,0.0,11,0.0,0.64,0.4,0.26,0.13,0.48,0.05,11,2,49,0,0,0,0
e8fcfecf-0df,generation_-1,05de6753,0.0,0.0,0.0,0,,0.75,0.45,0.18,0.17,0.41,0.56,0,0,0,0,0,0,0
e8fcfecf-0df,generation_0,05de6753,0.08672619047619046,0.061547619047619025,0.0,28,0.0,0.75,0.45,0.18,0.17,0.41,0.56,27,11,90,0,0,0,0
