lineage,generation,id,fitness,lineage_fitness,lineage_avg_fitness,rounds_lasted,table_position,trait_aggressiveness,trait_risk_tolerance,trait_bluff_tendency,trait_adaptability,trait_position_awareness,trait_chip_size_awareness,action_fold,action_check,action_call,action_raise,action_all_in,action_bluff,iteration
191b9904-b61,generation_-1,05e78113,0.0,0.0,0.0,0,,0.04,0.22,0.17,0.79,0.92,0.82,0,0,0,0,0,0,0
191b9904-b61,generation_0,05e78113,-0.021111111111111115,0.02444444444444444,0.0,9,0.0,0.04,0.22,0.17,0.79,0.92,0.82,9,4,33,0,0,0,0
a4f1e0b5-37c,generation_-1,306f9e1e,0.0,0.0,0.0,0,,0.21,0.36,0.62,0.19,0.11,0.74,0,0,0,0,0,0,0
a4f1e0b5-37c,generation_0,306f9e1e,0.037916666666666675,0.04583333333333332,0.0,12,0.0,0.21,0.36,0.62,0.19,0.11,0.74,3,1,36,38,0,0,0
c41439c1-1f0,generation_-1,acdca569,0.0,0.0,0.0,0,,0.88,0.49,0.62,0.14,0.15,0.3,0,0,0,0,0,0,0
c41439c1-1f0,generation_0,acdca569,0.044687500000000005,0.046874999999999986,0.0,16,0.0,0.88,0.49,0.62,0.14,0.15,0.3,0,0,62,62,0,0,0
bfca136e-d20,generation_-1,eea222e5,0.0,0.0,0.0,0,,0.33,0.14,0.3,0.72,0.33,0.9,0,0,0,0,0,0,0
bfca136e-d20,generation_0,eea222e5,0.15339285714285714,0.08821428571428568,0.0,28,0.0,0.33,0.14,0.3,0.72,0.33,0.9,26,12,116,0,0,0,0
97bf478e-7fb,generation_-1,b2313b83,0.0,0.0,0.0,0,,0.56,0.29,0.26,0.34,0.64,0.52,0,0,0,0,0,0,0
97bf478e-7fb,generation_0,b2313b83,0.04000000000000001,0.04615384615384615,0.0,13,0.0,0.56,0.29,0.26,0.34,0.64,0.52,13,8,44,0,0,0,0
5a960cc7-7bc,generation_-1,2d175094,0.0,0.0,0.0,0,,0.77,0.32,0.41,0.23,0.33,0.14,0,0,0,0,0,0,0
5a960cc7-7bc,generation_0,2d175094,0.15967213114754097,0.08918032786885242,0.0,61,0.0,0.77,0.32,0.41,0.23,0.33,0.14,53,28,291,3,0,0,0
cc0af1b2-eb4,generation_-1,3b9bd384,0.0,0.0,0.0,0,,0.81,0.76,0.1,0.27,0.69,0.22,0,0,0,0,0,0,0
cc0af1b2-eb4,generation_0,3b9bd384,0.16035714285714284,0.08928571428571426,0.0,70,0.0,0.81,0.76,0.1,0.27,0.69,0.22,62,52,261,21,0,0,0
a01f3ca2-233,generation_-1,72883da2,0.0,0.0,0.0,0,,0.31,0.12,0.53,0.24,0.04,0.3,0,0,0,0,0,0,0
a01f3ca2-233,generation_0,72883da2,0.010833333333333334,0.04166666666666665,0.0,6,0.0,0.31,0.12,0.53,0.24,0.04,0.3,0,0,24,17,0,0,0
ddb89cba-dc6,generation_-1,b0425382,0.0,0.0,0.0,0,,0.27,0.54,0.3,0.98,0.42,0.84,0,0,0,0,0,0,0
ddb89cba-dc6,generation_0,b0425382,0.15249999999999997,0.08807692307692304,0.0,26,0.0,0.27,0.54,0.3,0.98,0.42,0.84,25,18,72,2,0,0,0
7103d0dd-339,generation_-1,9fabe403,0.0,0.0,0.0,0,,0.75,0.12,0.69,0.13,0.0,0.18,0,0,0,0,0,0,0
7103d0dd-339,generation_0,9fabe403,0.21290322580645166,0.1096774193548387,0.0,155,0.0,0.75,0.12,0.69,0.13,0.0,0.18,0,0,749,522,0,0,0
ca759fe6-926,generation_-1,ac78bb23,0.0,0.0,0.0,0,,0.83,0.18,0.19,0.84,0.93,0.2,0,0,0,0,0,0,0
ca759fe6-926,generation_0,ac78bb23,0.045,0.04999999999999999,0.0,10,0.0,0.83,0.18,0.19,0.84,0.93,0.2,10,8,32,0,0,0,0
a891411b-0d8,generation_-1,a6a7a2ca,0.0,0.0,0.0,0,,0.24,0.51,0.89,0.69,0.44,0.06,0,0,0,0,0,0,0
a891411b-0d8,generation_0,a6a7a2ca,0.2734967320261438,0.13130718954248363,0.0,153,0.0,0.24,0.51,0.89,0.69,0.44,0.06,0,3,442,598,0,0,0
69a3e236-30c,generation_-1,69e719b7,0.0,0.0,0.0,0,,0.66,0.61,0.25,0.94,0.44,0.03,0,0,0,0,0,0,0
69a3e236-30c,generation_0,69e719b7,0.045,0.04999999999999999,0.0,10,0.0,0.66,0.61,0.25,0.94,0.44,0.03,9,6,31,3,0,0,0
