lineage,generation,id,fitness,lineage_fitness,lineage_avg_fitness,rounds_lasted,table_position,trait_aggressiveness,trait_risk_tolerance,trait_bluff_tendency,trait_adaptability,trait_position_awareness,trait_chip_size_awareness,action_fold,action_check,action_call,action_raise,action_all_in,action_bluff,iteration
097e6433-d0e,generation_-1,9fc1d90b,0.0,0.0,0.0,0,,0.51,0.33,0.99,0.27,0.88,0.47,0,0,0,0,0,0,0
097e6433-d0e,generation_0,9fc1d90b,0.2673947368421053,0.13036842105263155,0.0,950,0.0,0.51,0.33,0.99,0.27,0.88,0.47,0,0,3794,3579,0,0,0
928eadf8-fef,generation_-1,8b7c0282,0.0,0.0,0.0,0,,0.41,0.89,0.54,0.7,0.51,0.61,0,0,0,0,0,0,0
928eadf8-fef,generation_0,8b7c0282,0.26545716666666663,0.13007033333333332,0.0,3000,0.0,0.41,0.89,0.54,0.7,0.51,0.61,0,72,11452,11882,0,0,0
8b732932-12d,generation_-1,08d56ac2,0.0,0.0,0.0,0,,0.47,0.4,0.08,0.18,0.57,0.53,0,0,0,0,0,0,0
8b732932-12d,generation_0,08d56ac2,0.10666666666666666,0.07047619047619046,0.0,21,0.0,0.47,0.4,0.08,0.18,0.57,0.53,20,7,86,0,0,0,0
17842f7d-554,generation_-1,f33b6494,0.0,0.0,0.0,0,,0.27,0.35,0.29,0.62,0.12,0.24,0,0,0,0,0,0,0
17842f7d-554,generation_0,f33b6494,0.12535714285714283,0.08214285714285711,0.0,10,0.0,0.27,0.35,0.29,0.62,0.12,0.24,10,4,44,0,0,0,0
776b1eef-405,generation_-1,89f97e44,0.0,0.0,0.0,0,,0.72,0.29,0.21,0.04,0.76,0.57,0,0,0,0,0,0,0
776b1eef-405,generation_0,89f97e44,0.05688311688311688,0.05402597402597401,0.0,11,0.0,0.72,0.29,0.21,0.04,0.76,0.57,11,6,41,0,0,0,0
27b5a0af-785,generation_-1,f467633a,0.0,0.0,0.0,0,,0.83,0.24,0.11,0.32,0.13,0.44,0,0,0,0,0,0,0
27b5a0af-785,generation_0,f467633a,0.09040650406504064,0.062113821138211366,0.0,41,0.0,0.83,0.24,0.11,0.32,0.13,0.44,39,19,137,1,0,0,0
d847b26b-b63,generation_-1,6f321602,0.0,0.0,0.0,0,,0.1,0.8,0.17,0.07,0.4,0.82,0,0,0,0,0,0,0
d847b26b-b63,generation_0,6f321602,0.21976190476190477,0.11278388278388275,0.0,91,0.0,0.1,0.8,0.17,0.07,0.4,0.82,77,88,344,16,0,0,0
a76d8273-81e,generation_-1,945307f2,0.0,0.0,0.0,0,,0.18,0.74,0.39,0.01,0.12,0.08,0,0,0,0,0,0,0
a76d8273-81e,generation_0,945307f2,0.127,0.07799999999999999,0.0,25,0.0,0.18,0.74,0.39,0.01,0.12,0.08,24,16,97,1,0,0,0
607ec3fa-fbc,generation_-1,9c0d390f,0.0,0.0,0.0,0,,0.91,0.46,0.67,0.2,0.92,0.72,0,0,0,0,0,0,0
607ec3fa-fbc,generation_0,9c0d390f,0.17475177304964537,0.09560283687943259,0.0,47,0.0,0.91,0.46,0.67,0.2,0.92,0.72,3,0,181,169,0,0,0
0622b925-239,generation_-1,976a6db6,0.0,0.0,0.0,0,,0.63,0.66,0.4,0.05,0.35,0.27,0,0,0,0,0,0,0
0622b925-239,generation_0,976a6db6,0.024166666666666663,0.04166666666666666,0.0,10,0.0,0.63,0.66,0.4,0.05,0.35,0.27,9,1,47,2,0,0,0
936a584d-7e1,generation_-1,fd2fd111,0.0,0.0,0.0,0,,0.5,0.99,0.82,0.85,0.02,0.55,0,0,0,0,0,0,0
936a584d-7e1,generation_0,fd2fd111,-0.06625,0.017499999999999995,0.0,4,1.0,0.5,0.99,0.82,0.85,0.02,0.55,0,0,11,18,0,0,0
aea7808e-2f5,generation_-1,9e885863,0.0,0.0,0.0,0,,0.74,0.7,0.31,0.56,0.58,0.25,0,0,0,0,0,0,0
aea7808e-2f5,generation_0,9e885863,0.05688311688311688,0.05402597402597401,0.0,11,1.0,0.74,0.7,0.31,0.56,0.58,0.25,11,4,40,0,0,0,0
c3c616a4-3c3,generation_-1,4d8a799f,0.0,0.0,0.0,0,,0.84,0.39,0.99,0.57,0.7,0.51,0,0,0,0,0,0,0
c3c616a4-3c3,generation_0,4d8a799f,0.14625,0.08535714285714284,0.0,28,1.0,0.84,0.39,0.99,0.57,0.7,0.51,5,0,133,93,0,0,0
5255fa9c-3df,generation_-1,3f1878a9,0.0,0.0,0.0,0,,0.77,0.12,0.65,0.02,0.54,0.75,0,0,0,0,0,0,0
