generation,fitness,avg_rounds_lasted,avg_trait_aggressiveness,avg_trait_risk_tolerance,avg_trait_bluff_tendency,avg_trait_adaptability,avg_trait_position_awareness,avg_trait_chip_size_awareness,avg_action_bluff_attempts,avg_action_fold,avg_action_raise,avg_action_call,avg_action_all_in,avg_action_check,iteration
0,0.1146541100209742,215.34,0.5272,0.4984,0.5271999999999999,0.4542,0.49860000000000004,0.5046,0.0,23.76,284.08,467.28,0.0,371.36,0
1,0.15942281654578838,133.9,0.49090811686274877,0.5513686360743099,0.5252891807581679,0.4054574733917603,0.6332967573803173,0.41959603969997283,0.0,10.52,472.02,521.3,0.0,8.64,0
2,0.16192969812551822,182.92,0.3890487113450628,0.49529847440637803,0.48158931102581315,0.6299119614682718,0.5239148238876002,0.5099886012246962,0.0,7.98,676.94,724.02,0.0,7.74,0
3,0.18183929826069703,244.78,0.4453086189778357,0.44631561435254047,0.45163908426484867,0.5139499962964579,0.5149241654168185,0.507385841869676,0.0,12.9,891.8,985.92,0.0,12.94,0
4,0.17994908665841047,106.86,0.369382791102162,0.5609480430433971,0.5976005317604788,0.5132137453502659,0.5439762427152501,0.4498965059916904,0.0,5.42,393.68,430.62,0.0,5.34,0
5,0.18422706238409733,137.0,0.520809518079594,0.5560103218998852,0.6132604787072189,0.5760226399200526,0.5380083697487075,0.4910558733670674,0.0,5.24,498.28,561.16,0.0,3.66,0
6,0.24821695041992822,180.92,0.4225230579447534,0.48161752316238193,0.6325356695874281,0.5795331401157319,0.3791275384924085,0.38561695857624145,0.0,7.78,659.6,722.24,0.0,8.12,0
7,0.2900483891326238,107.22,0.50933831419622,0.5058497357143859,0.5764146184827065,0.45266046315534786,0.49628821347283536,0.4516727503524198,0.0,7.4,377.3,435.84,0.0,5.44,0
8,0.2801999940065507,203.72,0.3728104901498595,0.5960252967066991,0.5132835910262125,0.5605518776550612,0.5753627459142604,0.5893626118141693,0.0,27.32,352.38,486.46,0.0,292.72,0
9,0.32598815933629377,51.14,0.44475349928957186,0.577317198957982,0.577124393017174,0.43736868555511194,0.5771747114803759,0.552673197958264,0.0,7.52,168.64,199.82,0.0,5.36,0
10,0.3143626878412141,183.04,0.5304214871681626,0.4147340720604314,0.4963225932014435,0.49155851613248225,0.5230785896889188,0.5015195230650026,0.0,12.96,630.84,766.12,0.0,10.4,0
11,0.32699836167606244,107.16,0.6307662324646816,0.6042732204271852,0.4943960269023092,0.45191249327798166,0.5725551312111864,0.43779070827329347,0.0,10.8,369.72,414.78,0.0,7.92,0
12,0.3237405276819302,108.32,0.514943702863186,0.48372385548336566,0.5677263793760119,0.45502278365413323,0.5318886687406728,0.47816550218951615,0.0,10.2,362.58,436.32,0.0,8.5,0
13,0.3403211478378818,62.82,0.4785009557491196,0.4933953919792161,0.5344692512764787,0.5494293285506675,0.41442661367989314,0.5209910928884828,0.0,8.96,204.66,249.26,0.0,6.02,0
14,0.3622680230970978,134.98,0.5074429455776738,0.5696661906397023,0.48216922604958623,0.3987624732223242,0.5728213079239756,0.5269779305534702,0.0,8.46,484.5,549.28,0.0,5.76,0
15,0.34327231893305943,76.86,0.3912634494622526,0.5419635334689006,0.5318764214722593,0.3976479310155094,0.5356462656892106,0.5069090474704342,0.0,12.46,245.38,298.44,0.0,10.52,0
16,0.3168039540378525,112.68,0.4333341847717578,0.5950868425255288,0.5855358095722177,0.4463167733258291,0.5458247790850862,0.4905370329095831,0.0,10.5,382.98,450.5,0.0,10.12,0
17,0.380889568169265,136.4,0.49244936674238615,0.5105971052307753,0.5780199588775082,0.5483711218619098,0.5684123473744167,0.4482120667995561,0.0,9.16,456.7,568.3,0.0,7.46,0
18,0.28730916975199255,142.68,0.5859112846780097,0.5110971219346344,0.4855009588194993,0.4739740085373385,0.5145673410947272,0.5861278083870644,0.0,11.08,505.42,583.36,0.0,6.86,0
19,0.3587048962181628,103.6,0.5452798071273336,0.4946100923594588,0.531044948639478,0.4898187980590381,0.518477255655483,0.5979463866975496,0.0,7.46,376.84,415.4,0.0,4.4,0
20,0.4024066550138619,121.48,0.5348474992786848,0.523834822478149,0.57238725776852,0.4515563982199761,0.5524976871050798,0.6586692387371713,0.0,8.3,432.24,496.0,0.0,5.56,0
21,0.4009318433167028,175.02,0.522147377862733,0.5329106642295333,0.4956433644295406,0.4704376543179365,0.5034611482089668,0.5522401742590086,0.0,11.96,640.58,695.38,0.0,8.64,0
22,0.3463582697530381,156.78,0.5708977345510902,0.4904127737115724,0.5262413439946507,0.5182441746936042,0.6166037571541707,0.59271965814199,0.0,9.16,554.64,641.64,0.0,6.68,0
23,0.365078022990443,87.36,0.578405129526066,0.5133352451105424,0.5984494352547438,0.5309481368162767,0.5261370434750252,0.6093465670941756,0.0,8.84,301.14,344.7,0.0,5.78,0
24,0.36268026762613503,90.3,0.5259116622438765,0.4514995782698169,0.49150413150378236,0.4531216331322961,0.5407425293278175,0.5910017071144025,0.0,12.66,286.92,357.84,0.0,9.78,0
25,0.39002455276466885,186.48,0.5813336829993864,0.5829973561916275,0.5928590203396349,0.5441455381104336,0.486416746766178,0.38400176727713903,0.0,19.56,244.82,404.5,0.0,323.0,0
26,0.37476344671118,69.62,0.5682712862099712,0.514006461056589,0.6501296142797652,0.4823874164651971,0.42714055941463436,0.37354897336259385,0.0,6.38,237.36,261.68,0.0,3.88,0
