lineage,generation,id,fitness,lineage_fitness,lineage_avg_fitness,rounds_lasted,table_position,trait_aggressiveness,trait_risk_tolerance,trait_bluff_tendency,trait_adaptability,trait_position_awareness,trait_chip_size_awareness,action_fold,action_check,action_call,action_raise,action_all_in,action_bluff,iteration
22deb0d2-5e1,generation_-1,452e676e,0.0,0.0,0.0,0,,0.41,0.92,0.0,0.59,0.39,0.65,0,0,0,0,0,0,0
22deb0d2-5e1,generation_0,452e676e,0.1264583333333333,0.07791666666666665,0.0,24,0.0,0.41,0.92,0.0,0.59,0.39,0.65,22,10,101,2,0,0,0
3ac5544e-441,generation_-1,f3c8bc15,0.0,0.0,0.0,0,,0.02,0.63,0.67,0.54,0.46,0.18,0,0,0,0,0,0,0
3ac5544e-441,generation_0,f3c8bc15,-0.03142857142857144,0.02285714285714285,0.0,7,0.0,0.02,0.63,0.67,0.54,0.46,0.18,0,0,34,27,0,0,0
2220d075-c52,generation_-1,2849c6a2,0.0,0.0,0.0,0,,0.53,0.95,0.9,0.11,0.45,0.47,0,0,0,0,0,0,0
2220d075-c52,generation_0,2849c6a2,-0.016249999999999994,0.03749999999999999,0.0,4,0.0,0.53,0.95,0.9,0.11,0.45,0.47,0,0,12,17,0,0,0
c9eb48d8-dd1,generation_-1,bef1ec68,0.0,0.0,0.0,0,,0.97,0.61,0.61,0.95,0.18,0.58,0,0,0,0,0,0,0
c9eb48d8-dd1,generation_0,bef1ec68,0.21281879194630876,0.10966442953020132,0.0,149,0.0,0.97,0.61,0.61,0.95,0.18,0.58,0,0,744,506,0,0,0
588b0cac-445,generation_-1,a95344a4,0.0,0.0,0.0,0,,0.91,0.91,0.26,0.65,0.46,0.72,0,0,0,0,0,0,0
588b0cac-445,generation_0,a95344a4,0.16916666666666663,0.0947435897435897,0.0,26,1.0,0.91,0.91,0.26,0.65,0.46,0.72,24,20,113,2,0,0,0
30d0ea7c-9e0,generation_-1,8305c6de,0.0,0.0,0.0,0,,0.93,0.18,0.71,0.36,0.83,0.57,0,0,0,0,0,0,0
30d0ea7c-9e0,generation_0,8305c6de,0.21383928571428573,0.10982142857142856,0.0,280,1.0,0.93,0.18,0.71,0.36,0.83,0.57,1,0,1141,1029,0,0,0
72cf37e0-282,generation_-1,3b29d9e6,0.0,0.0,0.0,0,,0.53,0.67,0.4,0.02,0.99,1.0,0,0,0,0,0,0,0
72cf37e0-282,generation_0,3b29d9e6,0.13545454545454544,0.08545454545454544,0.0,11,1.0,0.53,0.67,0.4,0.02,0.99,1.0,10,10,47,0,0,0,0
c959f3b2-0c1,generation_-1,222eafdb,0.0,0.0,0.0,0,,0.25,0.71,0.91,0.01,0.37,0.38,0,0,0,0,0,0,0
c959f3b2-0c1,generation_0,222eafdb,0.0325,0.04499999999999999,0.0,10,1.0,0.25,0.71,0.91,0.01,0.37,0.38,0,0,30,40,0,0,0
768cda5f-c7b,generation_-1,81f09be4,0.0,0.0,0.0,0,,0.14,0.27,0.06,0.99,0.22,0.54,0,0,0,0,0,0,0
768cda5f-c7b,generation_0,81f09be4,-0.010000000000000005,0.026153846153846146,0.0,13,2.0,0.14,0.27,0.06,0.99,0.22,0.54,13,10,60,0,0,0,0
325f9426-a01,generation_-1,16300a93,0.0,0.0,0.0,0,,0.03,0.49,0.32,0.01,0.05,0.61,0,0,0,0,0,0,0
325f9426-a01,generation_0,16300a93,0.04178571428571429,0.04642857142857142,0.0,14,2.0,0.03,0.49,0.32,0.01,0.05,0.61,14,5,49,0,0,0,0
be05be8a-353,generation_-1,abffd805,0.0,0.0,0.0,0,,0.21,0.88,0.65,0.12,0.56,0.88,0,0,0,0,0,0,0
be05be8a-353,generation_0,abffd805,0.05000000000000002,0.059999999999999984,0.0,5,2.0,0.21,0.88,0.65,0.12,0.56,0.88,0,0,25,20,0,0,0
b46a8926-8d2,generation_-1,268be684,0.0,0.0,0.0,0,,0.45,0.2,0.29,0.66,0.08,0.77,0,0,0,0,0,0,0
b46a8926-8d2,generation_0,268be684,0.08791666666666667,0.06583333333333331,0.0,12,2.0,0.45,0.2,0.29,0.66,0.08,0.77,12,4,44,0,0,0,0
5a6b7efd-d15,generation_-1,e67dc035,0.0,0.0,0.0,0,,0.24,0.1,0.73,0.98,0.26,0.45,0,0,0,0,0,0,0
5a6b7efd-d15,generation_0,e67dc035,0.22182870370370372,0.11310185185185181,0.0,216,3.0,0.24,0.1,0.73,0.98,0.26,0.45,0,1,951,821,0,0,0
5a6b7efd-d15,generation_1,77ee88e2,-0.09808035714285715,0.10383928571428569,0.0,2,3.0,0.93,0.18,0.71,0.36,0.83,0.57,0,0,10,12,0,0,0
d3b17186-314,generation_-1,eabe7fb3,0.0,0.0,0.0,0,,0.94,0.78,0.33,0.76,0.25,0.22,0,0,0,0,0,0,0
d3b17186-314,generation_0,eabe7fb3,0.15726190476190474,0.08880952380952378,0.0,42,3.0,0.94,0.78,0.33,0.76,0.25,0.22,37,28,165,8,0,0,0
1bf03030-28e,generation_-1,385bb9f1,0.0,0.0,0.0,0,,0.78,0.35,0.59,0.26,0.47,0.14,0,0,0,0,0,0,0
1bf03030-28e,generation_0,385bb9f1,0.2756907894736842,0.13164473684210523,0.0,152,3.0,0.78,0.35,0.59,0.26,0.47,0.14,0,0,637,571,0,0,0
1bf03030-28e,generation_1,7c7e02ce,0.03310099337748344,0.13620198675496686,0.0,4,0.0,0.56,0.12,0.55,0.03,0.72,0.76,1,0,14,14,0,0,0
1bf03030-28e,generation_1,8da405e4,0.2195299866514111,0.20775562547673526,0.13620198675496686,69,1.0,0.78,0.35,0.59,0.26,0.47,0.14,6,0,289,239,0,0,0
1bf03030-28e,generation_1,8c918e78,0.00757346491228067,0.1484802631578947,0.17197880611585106,3,4.0,0.78,0.35,0.59,0.26,0.47,0.14,0,0,12,13,0,0,0
b682a9a5-570,generation_-1,100faa15,0.0,0.0,0.0,0,,0.75,0.34,0.06,0.03,0.03,0.97,0,0,0,0,0,0,0
b682a9a5-570,generation_0,100faa15,0.14178571428571426,0.0864285714285714,0.0,14,3.0,0.75,0.34,0.06,0.03,0.03,0.97,14,12,53,0,0,0,0
3897588d-ac6,generation_-1,5aee43e6,0.0,0.0,0.0,0,,0.97,0.64,0.04,0.96,0.48,0.64,0,0,0,0,0,0,0
3897588d-ac6,generation_0,5aee43e6,0.03345238095238094,0.04309523809523809,0.0,14,4.0,0.97,0.64,0.04,0.96,0.48,0.64,14,4,63,0,0,0,0
57aa9eb6-f81,generation_-1,75214e45,0.0,0.0,0.0,0,,0.61,0.29,0.9,0.65,0.81,0.97,0,0,0,0,0,0,0
57aa9eb6-f81,generation_0,75214e45,0.10022727272727272,0.0677272727272727,0.0,22,4.0,0.61,0.29,0.9,0.65,0.81,0.97,3,0,100,70,0,0,0
ad122d50-a89,generation_-1,24453514,0.0,0.0,0.0,0,,0.56,0.12,0.55,0.03,0.72,0.76,0,0,0,0,0,0,0
ad122d50-a89,generation_0,24453514,0.21284768211920532,0.10966887417218542,0.0,151,4.0,0.56,0.12,0.55,0.03,0.72,0.76,0,0,615,579,0,0,0
d4928bbd-e70,generation_-1,fb7f518d,0.0,0.0,0.0,0,,0.71,0.32,0.52,0.33,0.6,0.5,0,0,0,0,0,0,0
d4928bbd-e70,generation_0,fb7f518d,-0.0175,0.024999999999999994,0.0,10,4.0,0.71,0.32,0.52,0.33,0.6,0.5,2,0,53,33,0,0,0
b358ecfd-14b,generation_-1,980463c4,0.0,0.0,0.0,0,,0.65,0.08,0.08,0.05,0.64,0.19,0,0,0,0,0,0,0
b358ecfd-14b,generation_0,980463c4,0.0812280701754386,0.060701754385964896,0.0,19,5.0,0.65,0.08,0.08,0.05,0.64,0.19,19,10,90,0,0,0,0
dbf2c999-f39,generation_-1,f953517d,0.0,0.0,0.0,0,,0.13,0.94,0.59,0.26,0.43,0.68,0,0,0,0,0,0,0
dbf2c999-f39,generation_0,f953517d,0.27078291814946615,0.13088967971530246,0.0,281,5.0,0.13,0.94,0.59,0.26,0.43,0.68,0,2,1136,1064,0,0,0
dd9e4935-c16,generation_-1,68874f24,0.0,0.0,0.0,0,,0.15,0.08,0.61,0.04,0.42,0.94,0,0,0,0,0,0,0
dd9e4935-c16,generation_0,68874f24,-0.06625,0.017499999999999995,0.0,4,5.0,0.15,0.08,0.61,0.04,0.42,0.94,1,0,20,16,0,0,0
b9844cf1-ceb,generation_-1,0dd7067d,0.0,0.0,0.0,0,,0.74,0.9,0.94,0.71,0.76,0.79,0,0,0,0,0,0,0
b9844cf1-ceb,generation_0,0dd7067d,0.2758333333333333,0.13166666666666663,0.0,150,5.0,0.74,0.9,0.94,0.71,0.76,0.79,0,0,601,600,0,0,0
b9844cf1-ceb,generation_1,def98d5c,0.3533544776119403,0.25297761194029844,0.0,67,2.0,0.74,0.9,0.94,0.71,0.76,0.79,0,0,289,260,0,0,0
b9844cf1-ceb,generation_1,979d607e,0.17633879781420764,0.09584699453551909,0.25297761194029844,61,5.0,0.855,0.755,0.7749999999999999,0.83,0.47,0.685,0,0,205,241,0,0,0
8014902d-fe6,generation_-1,da5502af,0.0,0.0,0.0,0,,0.06,0.78,0.97,0.95,0.08,0.2,0,0,0,0,0,0,0
8014902d-fe6,generation_0,da5502af,0.27398617511520734,0.13138248847926265,0.0,217,6.0,0.06,0.78,0.97,0.95,0.08,0.2,0,6,862,851,0,0,0
8014902d-fe6,generation_1,3c8a3ce7,0.19887480290129295,0.18632103437401445,0.0,21,5.0,0.56,0.12,0.55,0.03,0.72,0.76,2,0,83,74,0,0,0
d121027d-1e9,generation_1,42f52739,0.07124999999999998,0.05916666666666665,0.0,12,0.0,0.052760157396270824,0.9222186503986175,0.10815375673345784,0.8046371255134153,0.9057167116414709,0.07821973924672188,12,8,40,0,0,0,0
bce5c0b1-14c,generation_1,5b722cd3,0.2630821942974721,0.20863352439741326,0.0,243,0.0,0.2637086501497752,0.32790446883557317,0.7100203732460405,0.7719737298022533,0.015301560715522688,0.21503257371663165,4,0,1053,871,0,0,0
eafcb211-707,generation_1,a6cb3f77,-0.04398233995584991,0.1120353200883002,0.0,3,0.0,0.012386993748649822,0.798022547108301,0.8145967227481979,0.41896613833138474,0.46235309994598706,0.4475409490887676,0,0,10,15,0,0,0
6eb250ab-4a9,generation_1,a20b555b,0.2677600842865744,0.21127774433072444,0.0,66,1.0,0.25200770116939886,0.6651646155452873,0.566343116572676,0.19874619060876328,0.30294407599258344,0.5479571978033435,0,1,384,159,0,0,0
56ad5240-0a9,generation_1,bb60432f,0.15606656426011264,0.18546646185355858,0.0,18,1.0,0.3041189679627914,0.9075780858042288,0.3786829012659434,0.4151553910166754,0.288556001268042,0.722811734300002,17,10,73,0,0,0,0
65f1af94-4f5,generation_1,2eb9e9b3,0.2701875,0.22787499999999994,0.0,80,1.0,0.29049411368549505,0.07627893553244158,0.9324715654734355,0.008572676212860175,0.23420973699077718,0.591288491841659,3,0,321,290,0,0,0
16020994-e86,generation_1,072ecf5c,-0.03443297746144723,0.13113404507710555,0.0,3,2.0,0.8360693628855564,0.72974682164784,0.7125397085669548,0.7004960769766958,0.5832483403706059,0.48091473786746475,0,0,10,13,0,0,0
