lineage,generation,id,fitness,lineage_fitness,lineage_avg_fitness,rounds_lasted,table_position,trait_aggressiveness,trait_risk_tolerance,trait_bluff_tendency,trait_adaptability,trait_position_awareness,trait_chip_size_awareness,action_fold,action_check,action_call,action_raise,action_all_in,action_bluff,iteration
8bc354e7-92b,generation_-1,fb67c343,0.0,0.0,0.0,0,,0.01,0.23,0.92,0.5,0.3,0.78,0,0,0,0,0,0,0
8bc354e7-92b,generation_0,fb67c343,0.2291079243513598,0.11568693341669267,0.0,1828,0.0,0.01,0.23,0.92,0.5,0.3,0.78,2,46,7751,6854,0,0,0
f4567f6c-2cb,generation_-1,64c1b941,0.0,0.0,0.0,0,,0.09,0.16,0.34,0.26,0.97,0.42,0,0,0,0,0,0,0
f4567f6c-2cb,generation_0,64c1b941,-0.014545454545454549,0.025454545454545445,0.0,11,0.0,0.09,0.16,0.34,0.26,0.97,0.42,11,2,49,0,0,0,0
0d306d33-dca,generation_-1,de53d649,0.0,0.0,0.0,0,,0.52,0.14,0.79,0.72,0.87,0.51,0,0,0,0,0,0,0
0d306d33-dca,generation_0,de53d649,0.1264583333333333,0.07791666666666665,0.0,24,0.0,0.52,0.14,0.79,0.72,0.87,0.51,4,0,96,80,0,0,0
3074dd20-a6b,generation_-1,f0a14fd1,0.0,0.0,0.0,0,,0.71,0.22,0.6,0.28,0.93,0.78,0,0,0,0,0,0,0
3074dd20-a6b,generation_0,f0a14fd1,0.30479591836734693,0.13612244897959183,0.0,49,0.0,0.71,0.22,0.6,0.28,0.93,0.78,0,0,11,152,0,0,0
3074dd20-a6b,generation_1,4368f929,0.22305884009009008,0.11329110360360357,0.0,1184,0.0,0.85,0.305,0.565,0.45,0.9450000000000001,0.4,36,0,5652,4024,0,0,0
a5e16746-466,generation_-1,f5745b8a,0.0,0.0,0.0,0,,0.58,0.07,0.5,0.72,0.27,0.42,0,0,0,0,0,0,0
a5e16746-466,generation_0,f5745b8a,0.22314525462962964,0.11330439814814812,0.0,1728,0.0,0.58,0.07,0.5,0.72,0.27,0.42,2,0,7337,6573,0,0,0
f8c454e3-361,generation_-1,990687cd,0.0,0.0,0.0,0,,0.99,0.39,0.53,0.62,0.96,0.02,0,0,0,0,0,0,0
f8c454e3-361,generation_0,990687cd,0.2232228267029355,0.1133163323132721,0.0,2941,0.0,0.99,0.39,0.53,0.62,0.96,0.02,22,0,12015,11135,0,0,0
1581c423-9a6,generation_-1,61d38443,0.0,0.0,0.0,0,,0.64,0.22,0.92,0.81,0.31,0.63,0,0,0,0,0,0,0
1581c423-9a6,generation_0,61d38443,0.22309576023391814,0.11329678362573097,0.0,1368,0.0,0.64,0.22,0.92,0.81,0.31,0.63,0,0,4597,5201,0,0,0
ac241334-340,generation_-1,2a42ab27,0.0,0.0,0.0,0,,0.61,0.35,0.63,0.56,0.6,0.89,0,0,0,0,0,0,0
ac241334-340,generation_0,2a42ab27,0.18965576592082617,0.10082616179001717,0.0,83,1.0,0.61,0.35,0.63,0.56,0.6,0.89,0,0,345,280,0,0,0
0786a724-299,generation_-1,52cc1080,0.0,0.0,0.0,0,,0.5,0.02,0.14,0.95,0.24,0.87,0,0,0,0,0,0,0
