generation,fitness,avg_rounds_lasted,avg_trait_aggressiveness,avg_trait_risk_tolerance,avg_trait_bluff_tendency,avg_trait_adaptability,avg_trait_position_awareness,avg_trait_chip_size_awareness,avg_action_bluff_attempts,avg_action_fold,avg_action_raise,avg_action_call,avg_action_all_in,avg_action_check,iteration
0,0.11613379814156177,124.34,0.5087999999999999,0.5393999999999999,0.532,0.5334,0.4978,0.504,0.0,12.0,412.76,503.94,0.0,11.62,0
1,0.11416454560157409,122.88,0.48954962987312056,0.49369964010821116,0.6629128729450489,0.465775896614578,0.4961046332963337,0.5202599249994883,0.0,3.82,442.18,520.36,0.0,3.64,0
2,0.09512754779868679,130.38,0.5077256897224212,0.44904524586914946,0.7445270243416722,0.3696279999608123,0.46058089428667676,0.4892413233198458,0.0,0.78,499.38,528.34,0.0,1.12,0
3,0.10464070477687562,146.7,0.5680135897419833,0.5044184061712508,0.678933037515978,0.3862192108535041,0.46458909466752485,0.48797743905248203,0.0,1.4,552.68,608.52,0.0,1.34,0
4,0.11249957096724084,171.56,0.5720678957892704,0.5336284452710662,0.6556722574243412,0.3801958885744547,0.43863091091523154,0.4886974171506184,0.0,2.06,665.28,693.4,0.0,1.74,0
5,0.10194759207161674,173.74,0.5652682631512215,0.5712544366590605,0.6839340913522004,0.40465805027654794,0.4939901414032852,0.5048575638803957,0.0,0.94,661.82,730.22,0.0,0.98,0
6,0.1175839059207686,145.14,0.5742704129630097,0.5866098615342097,0.6426483452498115,0.4698475412043479,0.5124933861551174,0.4769513409216561,0.0,2.98,559.22,592.12,0.0,2.64,0
7,0.1287627608604388,159.1,0.5517368077546742,0.6239133561695899,0.6169110207794827,0.5180980983122379,0.48883514338179673,0.45129223752556813,0.0,3.2,589.88,655.22,0.0,2.26,0
8,0.13136271461047583,323.94,0.540308651769227,0.5862430107263291,0.6171747975881551,0.44997634246622487,0.49080535761619004,0.49267687296305046,0.0,4.86,1265.9,1299.7,0.0,3.36,0
9,0.12461274659524108,188.4,0.5947934929625629,0.6430807050281949,0.6382727508089674,0.43983907594492067,0.5326272743861779,0.45812220231375844,0.0,2.82,731.82,750.9,0.0,1.88,0
10,0.12689790940272616,117.24,0.6083107808961199,0.5932543607146813,0.6085780173745144,0.4748077757967702,0.54683258905955,0.5132889228602903,0.0,3.26,446.36,475.62,0.0,2.38,0
11,0.1131734719222598,112.18,0.5260331081381174,0.6124366968307929,0.6807819706917883,0.4621705395638445,0.5534828483569437,0.46218622525896913,0.0,1.46,434.58,444.16,0.0,1.18,0
12,0.12039631999003118,130.94,0.5430775436682793,0.6536418553400866,0.6065053086903065,0.4438061803990373,0.558681566803175,0.4983685348226882,0.0,7.24,481.74,514.02,0.0,6.18,0
13,0.11513231156669257,145.86,0.5228541970966479,0.6297960221200501,0.6665083245882912,0.4297468042928111,0.5303299015577181,0.500384465432476,0.0,0.96,565.66,577.86,0.0,0.78,0
14,0.11298352103034048,132.76,0.5357329045542583,0.5990761275232624,0.6600421575852711,0.42421030881396066,0.5518533288652523,0.49691759043821443,0.0,1.38,497.08,548.48,0.0,2.04,0
15,0.10686325110911475,104.88,0.5545439502314732,0.5633512341467184,0.6712465350753473,0.436350427366995,0.5625278283902235,0.5535234735030423,0.0,3.18,398.36,414.56,0.0,2.3,0
16,0.09424220534379156,126.58,0.5639940314257843,0.6241707222202252,0.6790545947557913,0.41529093760634467,0.5711434730728498,0.5038660401779094,0.0,2.12,488.82,517.36,0.0,1.68,0
17,0.11113445372965156,173.76,0.5207285682484393,0.5679678705884385,0.6694473634392542,0.37567184487677513,0.5861409136219211,0.5280736242013969,0.0,1.76,658.8,712.8,0.0,3.06,0
18,0.12858737989451854,117.04,0.5149311458695036,0.5856974100333392,0.670521318607291,0.39189680531551707,0.5805536951783241,0.48306774677295544,0.0,2.88,444.48,484.12,0.0,2.16,0
19,0.11740268176203679,79.14,0.564352379924905,0.5722219537165418,0.6774638680248039,0.3972561585195086,0.5863586853688667,0.5439969540548364,0.0,2.96,295.88,322.72,0.0,2.76,0
20,0.1565054284910983,171.14,0.5318012767889242,0.5793607416125127,0.5585284685462029,0.3616042053402625,0.5309170112038484,0.5175222279681497,0.0,7.84,631.58,669.92,0.0,5.7,0
21,0.14507620713235722,165.3,0.4893631949142865,0.5250253179481797,0.5860889880434036,0.3506711012164584,0.4867035204615399,0.5400038806247163,0.0,3.72,638.84,660.82,0.0,3.8,0
22,0.15007868225808585,343.08,0.45098801036253805,0.5404804267212565,0.5919512108773048,0.3873757727200436,0.4735078986158658,0.4883895893425777,0.0,4.74,1338.8,1380.2,0.0,7.14,0
