lineage,generation,id,fitness,lineage_fitness,lineage_avg_fitness,rounds_lasted,table_position,trait_aggressiveness,trait_risk_tolerance,trait_bluff_tendency,trait_adaptability,trait_position_awareness,trait_chip_size_awareness,action_fold,action_check,action_call,action_raise,action_all_in,action_bluff,iteration
df50a1fa-085,generation_-1,41bb4316,0.0,0.0,0.0,0,,0.92,0.82,0.68,0.75,0.92,0.25,0,0,0,0,0,0,0
df50a1fa-085,generation_0,41bb4316,0.05688311688311688,0.05402597402597401,0.0,11,0.0,0.92,0.82,0.68,0.75,0.92,0.25,0,0,45,42,0,0,0
797484c4-60f,generation_-1,38bd6596,0.0,0.0,0.0,0,,0.97,0.56,0.27,0.31,1.0,0.98,0,0,0,0,0,0,0
797484c4-60f,generation_0,38bd6596,0.14535714285714285,0.0852197802197802,0.0,26,0.0,0.97,0.56,0.27,0.31,1.0,0.98,24,23,86,4,0,0,0
e01a63d3-8e3,generation_-1,39e4ddf2,0.0,0.0,0.0,0,,0.89,0.39,0.58,0.15,0.06,0.16,0,0,0,0,0,0,0
e01a63d3-8e3,generation_0,39e4ddf2,0.22898054996646544,0.11566733735747815,0.0,1065,0.0,0.89,0.39,0.58,0.15,0.06,0.16,0,0,4531,4058,0,0,0
e01a63d3-8e3,generation_1,387400a7,0.14582010582010582,0.08529100529100528,0.0,27,4.0,0.75,0.46,0.52,0.265,0.26,0.47000000000000003,3,0,132,85,0,0,0
61104493-f99,generation_-1,e04bf49a,0.0,0.0,0.0,0,,0.95,0.53,0.17,0.03,0.42,0.45,0,0,0,0,0,0,0
61104493-f99,generation_0,e04bf49a,0.03360902255639098,0.04165413533834585,0.0,19,0.0,0.95,0.53,0.17,0.03,0.42,0.45,17,6,49,3,0,0,0
27810f57-0b9,generation_-1,bdc2e3d1,0.0,0.0,0.0,0,,0.32,0.34,0.73,0.27,0.32,0.02,0,0,0,0,0,0,0
27810f57-0b9,generation_0,bdc2e3d1,0.1470238095238095,0.08547619047619046,0.0,30,0.0,0.32,0.34,0.73,0.27,0.32,0.02,9,1,101,80,0,0,0
