lineage,generation,id,fitness,lineage_fitness,lineage_avg_fitness,rounds_lasted,table_position,trait_aggressiveness,trait_risk_tolerance,trait_bluff_tendency,trait_adaptability,trait_position_awareness,trait_chip_size_awareness,action_fold,action_check,action_call,action_raise,action_all_in,action_bluff,iteration
36f0783b-29c,generation_-1,09d34ded,0.0,0.0,0.0,0,,0.43,0.36,0.53,0.12,0.48,0.47,0,0,0,0,0,0,0
36f0783b-29c,generation_0,09d34ded,0.26589180713445704,0.13013720109760876,0.0,2551,0.0,0.43,0.36,0.53,0.12,0.48,0.47,0,70,10373,9494,0,0,0
767c0a3d-d88,generation_-1,0133ab3b,0.0,0.0,0.0,0,,0.42,0.7,0.65,0.04,0.12,0.43,0,0,0,0,0,0,0
767c0a3d-d88,generation_0,0133ab3b,-0.09333333333333334,0.013333333333333327,0.0,3,0.0,0.42,0.7,0.65,0.04,0.12,0.43,0,0,13,15,0,0,0
80b0be8a-1a5,generation_-1,416473b8,0.0,0.0,0.0,0,,0.66,0.11,0.47,0.19,0.22,1.0,0,0,0,0,0,0,0
80b0be8a-1a5,generation_0,416473b8,0.06878787878787879,0.05878787878787878,0.0,11,0.0,0.66,0.11,0.47,0.19,0.22,1.0,11,4,49,0,0,0,0
326711b0-edb,generation_-1,30868b64,0.0,0.0,0.0,0,,0.71,0.25,1.0,0.85,0.79,0.15,0,0,0,0,0,0,0
326711b0-edb,generation_0,30868b64,0.2975,0.13499999999999998,0.0,60,0.0,0.71,0.25,1.0,0.85,0.79,0.15,0,0,205,228,0,0,0
326711b0-edb,generation_1,4bbc4212,-0.03305701754385966,0.1338859649122807,0.0,3,2.0,0.05,0.41,0.98,0.44,0.2,0.53,0,0,9,14,0,0,0
326711b0-edb,generation_1,01ce5c35,0.28301775956284153,0.23466939890710378,0.1338859649122807,305,4.0,0.71,0.25,1.0,0.85,0.79,0.15,0,0,1219,1146,0,0,0
326711b0-edb,generation_1,85116508,0.2384043209876543,0.21754938271604934,0.18427768190969224,81,4.0,0.71,0.25,1.0,0.85,0.79,0.15,0,0,342,314,0,0,0
326711b0-edb,generation_1,c79ef17c,-0.03258333333333335,0.1348333333333333,0.19536824884514462,3,4.0,0.71,0.25,1.0,0.85,0.79,0.15,0,0,14,13,0,0,0
326711b0-edb,generation_1,38cfb58a,0.1265833333333333,0.1798333333333333,0.1802345199671918,10,6.0,0.71,0.25,1.0,0.85,0.79,0.15,2,0,40,39,0,0,0
326711b0-edb,generation_1,e8803380,-0.03477159283940939,0.13045681432118122,0.1801542826404201,3,6.0,0.43,0.36,0.53,0.12,0.48,0.47,0,0,13,13,0,0,0
326711b0-edb,generation_1,53177142,0.17989566092596734,0.19508543949899348,0.1718713712538803,17,6.0,0.68,0.75,0.77,0.3,0.54,0.01,0,0,74,72,0,0,0
326711b0-edb,generation_1,9ac12522,0.010749999999999996,0.1415,0.1751876667174679,5,7.0,0.71,0.25,1.0,0.85,0.79,0.15,2,0,18,14,0,0,0
51a3fe9d-379,generation_-1,58856204,0.0,0.0,0.0,0,,0.43,0.48,0.1,0.87,0.45,0.62,0,0,0,0,0,0,0
51a3fe9d-379,generation_0,58856204,0.07802083333333332,0.060208333333333315,0.0,16,0.0,0.43,0.48,0.1,0.87,0.45,0.62,16,4,69,0,0,0,0
bfc03b8d-9e8,generation_-1,5e07bb9a,0.0,0.0,0.0,0,,0.05,0.41,0.98,0.44,0.2,0.53,0,0,0,0,0,0,0
bfc03b8d-9e8,generation_0,5e07bb9a,0.2906578947368421,0.13394736842105262,0.0,76,0.0,0.05,0.41,0.98,0.44,0.2,0.53,0,0,266,280,0,0,0
bfc03b8d-9e8,generation_1,d709086b,0.035692982456140346,0.154719298245614,0.0,4,0.0,0.05,0.41,0.98,0.44,0.2,0.53,0,0,21,11,0,0,0
bfc03b8d-9e8,generation_1,a8f2a18a,0.012895938375350108,0.12579187675070022,0.154719298245614,6,2.0,0.21,0.18,0.5,0.18,0.41,0.32,0,0,23,21,0,0,0
9c152ced-952,generation_-1,c2c2c1c6,0.0,0.0,0.0,0,,0.1,0.08,0.62,0.47,0.09,0.79,0,0,0,0,0,0,0
9c152ced-952,generation_0,c2c2c1c6,-0.06625,0.017499999999999995,0.0,4,0.0,0.1,0.08,0.62,0.47,0.09,0.79,1,0,13,15,0,0,0
364b62fa-746,generation_-1,1355e841,0.0,0.0,0.0,0,,0.83,0.79,0.3,0.63,0.34,0.78,0,0,0,0,0,0,0
