lineage,generation,id,fitness,lineage_fitness,lineage_avg_fitness,rounds_lasted,table_position,trait_aggressiveness,trait_risk_tolerance,trait_bluff_tendency,trait_adaptability,trait_position_awareness,trait_chip_size_awareness,action_fold,action_check,action_call,action_raise,action_all_in,action_bluff,iteration
69615661-8e4,generation_-1,48337832,0.0,0.0,0.0,0,,0.83,0.55,0.5,0.53,0.43,0.01,0,0,0,0,0,0,0
69615661-8e4,generation_0,48337832,-0.06625,0.017499999999999995,0.0,4,0.0,0.83,0.55,0.5,0.53,0.43,0.01,0,0,11,16,0,0,0
0aff7a54-15c,generation_-1,a6dbe0e4,0.0,0.0,0.0,0,,0.97,0.67,0.16,0.22,0.84,0.42,0,0,0,0,0,0,0
0aff7a54-15c,generation_0,a6dbe0e4,0.043333333333333335,0.046666666666666655,0.0,15,0.0,0.97,0.67,0.16,0.22,0.84,0.42,15,12,51,0,0,0,0
8b44802d-a8d,generation_-1,c12bfaad,0.0,0.0,0.0,0,,0.62,0.23,0.16,0.72,0.45,0.67,0,0,0,0,0,0,0
8b44802d-a8d,generation_0,c12bfaad,0.0325,0.04499999999999999,0.0,10,0.0,0.62,0.23,0.16,0.72,0.45,0.67,10,4,32,0,0,0,0
6cbbf461-a17,generation_-1,d8113588,0.0,0.0,0.0,0,,0.0,0.37,0.27,0.27,0.84,0.45,0,0,0,0,0,0,0
6cbbf461-a17,generation_0,d8113588,0.20707317073170733,0.10878048780487803,0.0,41,0.0,0.0,0.37,0.27,0.27,0.84,0.45,37,42,176,0,0,0,0
4fc17f8b-c4e,generation_-1,189727a3,0.0,0.0,0.0,0,,0.71,0.92,0.22,0.39,0.79,0.73,0,0,0,0,0,0,0
4fc17f8b-c4e,generation_0,189727a3,0.1264583333333333,0.07791666666666665,0.0,24,1.0,0.71,0.92,0.22,0.39,0.79,0.73,21,12,97,4,0,0,0
28c7a712-ce0,generation_-1,8f768eb8,0.0,0.0,0.0,0,,0.02,0.37,0.58,0.93,0.41,0.25,0,0,0,0,0,0,0
28c7a712-ce0,generation_0,8f768eb8,0.21383093525179858,0.10982014388489207,0.0,278,1.0,0.02,0.37,0.58,0.93,0.41,0.25,2,9,1191,1041,0,0,0
dc43380c-b58,generation_-1,25fdd39b,0.0,0.0,0.0,0,,0.52,0.3,0.09,0.33,0.16,0.18,0,0,0,0,0,0,0
dc43380c-b58,generation_0,25fdd39b,-0.0175,0.024999999999999994,0.0,10,1.0,0.52,0.3,0.09,0.33,0.16,0.18,10,8,34,0,0,0,0
94641011-9e5,generation_-1,805be5f5,0.0,0.0,0.0,0,,0.03,0.69,0.9,0.05,0.88,0.58,0,0,0,0,0,0,0
94641011-9e5,generation_0,805be5f5,0.3036904761904762,0.13595238095238094,0.0,42,1.0,0.03,0.69,0.9,0.05,0.88,0.58,0,3,92,129,0,0,0
94641011-9e5,generation_1,d5e97acb,-0.005071428571428574,0.13985714285714285,0.0,4,0.0,0.03,0.69,0.9,0.05,0.88,0.58,1,0,16,13,0,0,0
94641011-9e5,generation_1,6fff7939,0.338339098930291,0.24961052868764966,0.13985714285714285,133,2.0,0.08,0.71,0.81,0.4,0.05,0.61,0,5,473,516,0,0,0
94641011-9e5,generation_1,cf02397a,-0.08632142857142858,0.12735714285714284,0.19473383577239625,2,2.0,0.03,0.69,0.9,0.05,0.88,0.58,0,0,9,12,0,0,0
94641011-9e5,generation_1,d1ce4ad4,0.016320512820512806,0.1526410256410256,0.17227493813397846,3,3.0,0.54,0.74,0.99,0.99,0.38,0.82,0,0,13,14,0,0,0
94641011-9e5,generation_1,bd520bee,0.3490658953722334,0.2558782696177062,0.16736646001074024,71,4.0,0.03,0.69,0.9,0.05,0.88,0.58,0,3,214,277,0,0,0
94641011-9e5,generation_1,4424964d,0.05535745614035086,0.11904824561403506,0.18506882193213342,8,5.0,0.0,0.16,0.16,0.73,0.28,0.59,8,0,26,0,0,0,0
94641011-9e5,generation_2,09615d4e,0.009311887994634449,0.25195710932260224,0.0,2,2.0,0.03,0.69,0.9,0.05,0.88,0.58,0,0,9,10,0,0,0
94641011-9e5,generation_2,1e56b19d,0.14482473790944236,0.2696494758188847,0.25195710932260224,10,3.0,0.08,0.71,0.81,0.4,0.05,0.61,0,0,23,41,0,0,0
94641011-9e5,generation_2,fb4b1993,0.38402576883727735,0.3556804036539362,0.2608032925707435,291,4.0,0.08,0.71,0.81,0.4,0.05,0.61,0,12,1168,1146,0,0,0
94641011-9e5,generation_2,2533abd2,0.37317375860196583,0.3357841369222415,0.292428996265141,284,5.0,0.99,0.62,0.53,0.74,0.26,0.81,0,0,1179,1040,0,0,0
94641011-9e5,generation_3,1bf1f72f,0.42001067724627117,0.4328069256348269,0.0,499,0.0,0.99,0.62,0.53,0.74,0.26,0.81,0,0,2111,1883,0,0,0
94641011-9e5,generation_3,f18a2bdc,-0.00666666666666667,0.02666666666666666,0.4328069256348269,15,0.0,0.10029481931162973,0.8319949992986484,0.41232345936161263,0.6289045176053563,0.16757908618830517,0.47049978102879614,15,12,46,0,0,0,0
94641011-9e5,generation_3,92cadd3d,-0.06625,0.017499999999999995,0.2297367961507468,4,4.0,0.2723629137987344,0.44758425424671855,0.7973002554123501,0.6608042057409618,0.03738082303015187,0.7032025461479399,1,0,17,16,0,0,0
