generation,fitness,avg_rounds_lasted,avg_trait_aggressiveness,avg_trait_risk_tolerance,avg_trait_bluff_tendency,avg_trait_adaptability,avg_trait_position_awareness,avg_trait_chip_size_awareness,avg_action_bluff_attempts,avg_action_fold,avg_action_raise,avg_action_call,avg_action_all_in,avg_action_check,iteration
0,0.12158698584587231,55.08,0.5892000000000001,0.4592,0.5932,0.4892,0.5152,0.4404,0.0,7.12,186.88,214.72,0.0,4.88,0
1,0.1420004942225194,67.44,0.5653534965861715,0.5965154958430307,0.6531516956656307,0.41863761092293705,0.5681998634929404,0.44189423409843215,0.0,5.32,238.68,263.36,0.0,3.72,0
2,0.13699309180572977,45.04,0.43820802763003003,0.5574509575525536,0.6910393554907388,0.3577241965732207,0.5767015455814589,0.4875615811128657,0.0,4.28,158.0,176.64,0.0,3.32,0
3,0.14165178991881025,43.32,0.4340472589331123,0.6765000619072922,0.6615869308483637,0.4462807156567488,0.4964601938067229,0.5557776422175301,0.0,6.0,142.8,161.28,0.0,3.4,0
4,0.14939523190073947,110.88,0.41609488268098305,0.6204810761979358,0.6314535638313467,0.42238666893952304,0.3194332888014767,0.5532670247855438,0.0,4.8,412.44,431.84,0.0,4.28,0
5,0.182644684146089,97.28,0.4350632257564441,0.5268972389268086,0.49620182317722356,0.4803105519080199,0.4071090338678959,0.5731629587034729,0.0,11.56,328.16,378.8,0.0,10.6,0
6,0.21802377617639868,123.44,0.5164809109140682,0.495482407503556,0.5932292400770572,0.5454472329053411,0.4777499845971251,0.470098641509509,0.0,7.2,452.6,497.52,0.0,6.08,0
7,0.2821429814648646,128.8,0.3657499458037605,0.5301942983609423,0.6018111654361968,0.5163177358158112,0.5347772610185683,0.49087991795413155,0.0,7.44,459.12,539.12,0.0,6.32,0
8,0.23909063570994818,41.84,0.4328975015968771,0.5812984535284823,0.6528618407611555,0.4033329587182733,0.4751574900275737,0.5233626988109724,0.0,4.04,143.48,169.24,0.0,2.68,0
9,0.21344139427321235,54.08,0.46883962794527917,0.5767060210890683,0.69335072183638,0.541123456707284,0.48179683761338554,0.5040601496032665,0.0,2.08,201.64,222.72,0.0,2.36,0
10,0.24524410526585924,199.04,0.35827300484439006,0.5388932164941709,0.7180000157435366,0.4883929613512079,0.4925054630632795,0.4640754047997377,0.0,1.0,747.92,802.4,0.0,4.48,0
11,0.3220085286919281,93.48,0.40642684434011656,0.5191261622611553,0.5717497398637225,0.4959698267934367,0.48191935514194106,0.5412063974830698,0.0,10.04,324.12,388.24,0.0,8.56,0
12,0.23961642596318508,82.36,0.540949269508425,0.4559182825262881,0.615837434373288,0.5301348782759299,0.4404530521538781,0.5159656089396446,0.0,5.28,283.8,337.0,0.0,3.64,0
13,0.2989362256849652,119.56,0.6171997721076447,0.40862116660552106,0.5287188234178746,0.5931943621920338,0.5083989842053658,0.4408734880984608,0.0,7.96,408.52,513.68,0.0,5.44,0
14,0.2846117430731686,89.96,0.5650539108475098,0.46901455598527414,0.5775212257534137,0.5041360118678824,0.471594887750309,0.4208285529676945,0.0,4.12,321.88,366.28,0.0,2.92,0
15,0.3389593298346062,76.84,0.621709804633434,0.5497679886835188,0.5501564174061818,0.5194253715749316,0.5535831508951865,0.3872629384271541,0.0,8.12,266.8,289.68,0.0,6.16,0
16,0.2568243230452081,47.36,0.5283117553427104,0.47660990037966405,0.6001738964757266,0.5613061507466689,0.6440081756162988,0.49200012628996737,0.0,6.32,155.44,193.04,0.0,4.32,0
17,0.34726131612294864,475.84,0.571993650086651,0.5366745871372521,0.46933528477126907,0.3677686325923858,0.5326567103090369,0.4711552812983593,0.0,72.68,518.44,958.88,0.0,883.36,0
18,0.31312155824635435,84.92,0.5888960107539873,0.5525522971256737,0.5116307127140837,0.3746971585675272,0.5260864335843983,0.4757144149884562,0.0,11.72,272.0,347.6,0.0,9.12,0
19,0.3449445813999197,208.56,0.48630630953708776,0.5319159354678696,0.4902966437205379,0.4036430072920599,0.6425927261610792,0.5087409217622004,0.0,10.84,748.04,813.96,0.0,8.56,0
20,0.3974045850413361,111.12,0.6323992519648737,0.5481825287987591,0.5573503419440404,0.32888903034752714,0.6690565143848878,0.5314678389455,0.0,8.76,399.64,439.04,0.0,5.48,0
