lineage,generation,id,fitness,lineage_fitness,lineage_avg_fitness,rounds_lasted,table_position,trait_aggressiveness,trait_risk_tolerance,trait_bluff_tendency,trait_adaptability,trait_position_awareness,trait_chip_size_awareness,action_fold,action_check,action_call,action_raise,action_all_in,action_bluff,iteration
56cc5a12-1b0,generation_-1,f86a30bf,0.0,0.0,0.0,0,,0.89,0.11,0.79,0.0,0.39,0.12,0,0,0,0,0,0,0
56cc5a12-1b0,generation_0,f86a30bf,0.2674002954209749,0.1303692762186115,0.0,677,0.0,0.89,0.11,0.79,0.0,0.39,0.12,0,0,2020,2539,0,0,0
c5c14fe9-b83,generation_-1,00c858c6,0.0,0.0,0.0,0,,0.27,0.66,0.8,0.61,0.83,0.08,0,0,0,0,0,0,0
c5c14fe9-b83,generation_0,00c858c6,-0.1475,0.0049999999999999975,0.0,2,0.0,0.27,0.66,0.8,0.61,0.83,0.08,0,0,10,12,0,0,0
14a812ae-377,generation_-1,65c4156a,0.0,0.0,0.0,0,,0.27,0.19,0.95,0.0,0.43,0.45,0,0,0,0,0,0,0
14a812ae-377,generation_0,65c4156a,-0.06625,0.017499999999999995,0.0,4,0.0,0.27,0.19,0.95,0.0,0.43,0.45,0,0,10,17,0,0,0
1c6a3ea7-9e0,generation_-1,1f45f767,0.0,0.0,0.0,0,,0.8,0.64,0.74,0.16,0.99,0.38,0,0,0,0,0,0,0
1c6a3ea7-9e0,generation_0,1f45f767,0.10086956521739131,0.06782608695652172,0.0,23,0.0,0.8,0.64,0.74,0.16,0.99,0.38,0,0,89,94,0,0,0
3cc608b7-c16,generation_-1,2dc0ff51,0.0,0.0,0.0,0,,0.61,0.93,0.5,0.86,0.57,0.84,0,0,0,0,0,0,0
3cc608b7-c16,generation_0,2dc0ff51,-0.021111111111111115,0.02444444444444444,0.0,9,0.0,0.61,0.93,0.5,0.86,0.57,0.84,0,0,35,35,0,0,0
c8cffcca-614,generation_-1,53c7fa8c,0.0,0.0,0.0,0,,0.34,0.51,0.35,0.31,0.6,0.32,0,0,0,0,0,0,0
c8cffcca-614,generation_0,53c7fa8c,0.06847222222222223,0.05361111111111111,0.0,36,0.0,0.34,0.51,0.35,0.31,0.6,0.32,32,21,150,3,0,0,0
6b197ed7-bcb,generation_-1,d04533fb,0.0,0.0,0.0,0,,0.5,0.12,0.53,0.1,0.56,0.29,0,0,0,0,0,0,0
6b197ed7-bcb,generation_0,d04533fb,-0.025625000000000002,0.023749999999999993,0.0,8,0.0,0.5,0.12,0.53,0.1,0.56,0.29,0,0,42,25,0,0,0
2f2fcca2-2d7,generation_-1,14ce9d17,0.0,0.0,0.0,0,,0.2,0.23,0.63,0.61,0.64,0.23,0,0,0,0,0,0,0
2f2fcca2-2d7,generation_0,14ce9d17,0.2020460893854749,0.10493016759776534,0.0,716,0.0,0.2,0.23,0.63,0.61,0.64,0.23,2,10,3548,2383,0,0,0
9e79fb51-1e4,generation_-1,5e774368,0.0,0.0,0.0,0,,0.39,0.17,0.06,0.85,0.94,0.78,0,0,0,0,0,0,0
9e79fb51-1e4,generation_0,5e774368,0.00022727272727272527,0.027727272727272722,0.0,22,0.0,0.39,0.17,0.06,0.85,0.94,0.78,19,6,110,0,0,0,0
fbebd94e-d0c,generation_-1,42dfb667,0.0,0.0,0.0,0,,0.0,0.21,0.57,0.39,0.81,0.58,0,0,0,0,0,0,0
fbebd94e-d0c,generation_0,42dfb667,-0.005312500000000003,0.026874999999999993,0.0,16,1.0,0.0,0.21,0.57,0.39,0.81,0.58,1,0,57,58,0,0,0
3e93c6ba-86d,generation_-1,cb519cce,0.0,0.0,0.0,0,,0.94,0.83,0.93,0.97,0.65,0.34,0,0,0,0,0,0,0
3e93c6ba-86d,generation_0,cb519cce,0.21171717171717175,0.10949494949494949,0.0,99,1.0,0.94,0.83,0.93,0.97,0.65,0.34,1,0,385,391,0,0,0
4f6b8a7b-f3c,generation_-1,ad17e395,0.0,0.0,0.0,0,,0.75,0.26,0.27,0.22,0.73,0.85,0,0,0,0,0,0,0
4f6b8a7b-f3c,generation_0,ad17e395,0.14789473684210525,0.08736842105263155,0.0,19,1.0,0.75,0.26,0.27,0.22,0.73,0.85,16,13,75,0,0,0,0
ff0ee3f2-b1c,generation_-1,ea0752b4,0.0,0.0,0.0,0,,0.27,0.87,0.16,0.55,0.94,0.21,0,0,0,0,0,0,0
ff0ee3f2-b1c,generation_0,ea0752b4,-0.0175,0.024999999999999994,0.0,10,1.0,0.27,0.87,0.16,0.55,0.94,0.21,9,4,38,2,0,0,0
4d38dd8c-68f,generation_-1,ebcbf57c,0.0,0.0,0.0,0,,0.33,0.8,0.39,0.45,0.5,0.88,0,0,0,0,0,0,0
4d38dd8c-68f,generation_0,ebcbf57c,0.04000000000000001,0.04615384615384615,0.0,13,1.0,0.33,0.8,0.39,0.45,0.5,0.88,13,8,51,0,0,0,0
27c79e4b-226,generation_-1,0fc20bbf,0.0,0.0,0.0,0,,0.1,0.03,0.01,0.11,0.17,0.04,0,0,0,0,0,0,0
27c79e4b-226,generation_0,0fc20bbf,0.13207317073170732,0.07878048780487804,0.0,41,1.0,0.1,0.03,0.01,0.11,0.17,0.04,37,39,198,0,0,0,0
f444b223-927,generation_-1,0a793745,0.0,0.0,0.0,0,,0.65,0.7,0.7,0.68,0.59,0.36,0,0,0,0,0,0,0
f444b223-927,generation_0,0a793745,0.26964285714285713,0.1307142857142857,0.0,280,1.0,0.65,0.7,0.7,0.68,0.59,0.36,0,0,1102,1115,0,0,0
034aa128-f21,generation_-1,387c4b91,0.0,0.0,0.0,0,,0.46,0.3,0.25,0.03,0.67,0.12,0,0,0,0,0,0,0
034aa128-f21,generation_0,387c4b91,0.0645,0.05299999999999999,0.0,25,1.0,0.46,0.3,0.25,0.03,0.67,0.12,24,12,82,0,0,0,0
969aa0fd-e80,generation_-1,71a60b75,0.0,0.0,0.0,0,,0.56,0.3,0.03,0.18,0.97,0.95,0,0,0,0,0,0,0
969aa0fd-e80,generation_0,71a60b75,0.1330851063829787,0.07893617021276594,0.0,47,1.0,0.56,0.3,0.03,0.18,0.97,0.95,42,29,211,0,0,0,0
d0784de4-28d,generation_-1,188ddf11,0.0,0.0,0.0,0,,0.56,0.46,0.56,0.74,0.58,0.88,0,0,0,0,0,0,0
d0784de4-28d,generation_0,188ddf11,0.21451923076923077,0.10992603550295856,0.0,676,2.0,0.56,0.46,0.56,0.74,0.58,0.88,1,0,2989,1858,0,0,0
40562c83-fc7,generation_-1,6469c123,0.0,0.0,0.0,0,,0.13,0.54,0.81,0.38,0.49,0.43,0,0,0,0,0,0,0
40562c83-fc7,generation_0,6469c123,0.28125,0.13249999999999998,0.0,100,2.0,0.13,0.54,0.81,0.38,0.49,0.43,0,1,382,391,0,0,0
40562c83-fc7,generation_1,65a1c6fe,0.11499999999999999,0.07615384615384614,0.0,13,0.0,0.22,0.36,0.8500000000000001,0.315,0.27,0.33,1,2,54,47,0,0,0
40562c83-fc7,generation_1,6b8a1c2a,0.26060630841121496,0.2240163551401869,0.07615384615384614,214,1.0,0.13,0.54,0.81,0.38,0.49,0.43,0,3,867,831,0,0,0
40562c83-fc7,generation_1,72334d7c,-0.006625000000000006,0.13674999999999998,0.15008510064701652,4,2.0,0.13,0.54,0.81,0.38,0.49,0.43,0,0,19,16,0,0,0
40562c83-fc7,generation_1,05d52a2f,-0.033708333333333354,0.1325833333333333,0.145640067098011,3,3.0,0.13,0.54,0.81,0.38,0.49,0.43,0,0,11,14,0,0,0
40562c83-fc7,generation_1,eeb1c662,0.2747014925373134,0.13149253731343283,0.1423758836568416,134,3.0,0.5549999999999999,0.62,0.785,0.52,0.505,0.385,0,0,547,533,0,0,0
40562c83-fc7,generation_1,b27dde8e,0.20068435754189945,0.10472067039106144,0.14019921438815983,179,3.0,0.5549999999999999,0.62,0.785,0.52,0.505,0.385,0,0,720,693,0,0,0
40562c83-fc7,generation_1,5eb52f63,-0.09333333333333334,0.013333333333333327,0.13428612372197676,3,4.0,0.22,0.36,0.8500000000000001,0.315,0.27,0.33,0,0,15,15,0,0,0
80758ca5-af3,generation_-1,a8c83f73,0.0,0.0,0.0,0,,0.46,0.66,0.23,0.66,0.39,0.27,0,0,0,0,0,0,0
80758ca5-af3,generation_0,a8c83f73,0.08545454545454546,0.06545454545454545,0.0,11,2.0,0.46,0.66,0.23,0.66,0.39,0.27,11,11,44,1,0,0,0
0bb25dfb-073,generation_-1,19b3a6af,0.0,0.0,0.0,0,,0.38,0.52,0.57,0.51,0.71,0.19,0,0,0,0,0,0,0
0bb25dfb-073,generation_0,19b3a6af,0.21375478927203068,0.10980842911877393,0.0,261,2.0,0.38,0.52,0.57,0.51,0.71,0.19,0,6,1047,1018,0,0,0
92d72b30-99d,generation_-1,f54e5d52,0.0,0.0,0.0,0,,0.15,0.14,0.22,0.68,0.29,0.11,0,0,0,0,0,0,0
92d72b30-99d,generation_0,f54e5d52,0.15379310344827585,0.08827586206896548,0.0,29,2.0,0.15,0.14,0.22,0.68,0.29,0.11,27,24,128,0,0,0,0
814b7974-097,generation_-1,28a4d910,0.0,0.0,0.0,0,,0.21,0.24,0.09,0.83,0.42,0.84,0,0,0,0,0,0,0
814b7974-097,generation_0,28a4d910,-0.00821428571428572,0.026428571428571423,0.0,14,2.0,0.21,0.24,0.09,0.83,0.42,0.84,13,15,72,0,0,0,0
2fe019c3-e7d,generation_-1,9f49a71f,0.0,0.0,0.0,0,,0.42,0.01,0.38,0.18,0.81,0.95,0,0,0,0,0,0,0
2fe019c3-e7d,generation_0,9f49a71f,0.12088235294117647,0.07705882352941175,0.0,17,2.0,0.42,0.01,0.38,0.18,0.81,0.95,15,7,81,0,0,0,0
74194e97-3ea,generation_-1,4dbf9f77,0.0,0.0,0.0,0,,0.52,0.66,0.88,0.95,0.46,0.93,0,0,0,0,0,0,0
74194e97-3ea,generation_0,4dbf9f77,0.26681311018131104,0.13027894002789397,0.0,717,2.0,0.52,0.66,0.88,0.95,0.46,0.93,0,0,2729,2865,0,0,0
cabe2c3d-435,generation_-1,4f287799,0.0,0.0,0.0,0,,0.72,0.13,0.75,0.8,0.41,0.67,0,0,0,0,0,0,0
cabe2c3d-435,generation_0,4f287799,0.20191229656419532,0.10490958408679926,0.0,553,2.0,0.72,0.13,0.75,0.8,0.41,0.67,0,0,2127,2077,0,0,0
a0c1c415-1d8,generation_-1,56a3439d,0.0,0.0,0.0,0,,0.12,0.56,0.18,0.1,0.54,0.23,0,0,0,0,0,0,0
a0c1c415-1d8,generation_0,56a3439d,0.052500000000000005,0.048076923076923066,0.0,26,3.0,0.12,0.56,0.18,0.1,0.54,0.23,24,9,78,3,0,0,0
c069ca11-663,generation_-1,c94f3e14,0.0,0.0,0.0,0,,0.87,0.16,0.17,0.81,0.18,0.32,0,0,0,0,0,0,0
c069ca11-663,generation_0,c94f3e14,0.06857142857142856,0.06285714285714285,0.0,7,3.0,0.87,0.16,0.17,0.81,0.18,0.32,7,4,27,0,0,0,0
e13d20db-652,generation_-1,dd6a0dfe,0.0,0.0,0.0,0,,0.05,0.14,0.09,0.68,0.03,0.78,0,0,0,0,0,0,0
e13d20db-652,generation_0,dd6a0dfe,0.0325,0.04499999999999999,0.0,10,3.0,0.05,0.14,0.09,0.68,0.03,0.78,9,12,44,0,0,0,0
80bde342-5d5,generation_-1,0d76eadf,0.0,0.0,0.0,0,,0.77,0.07,0.63,0.75,0.17,0.21,0,0,0,0,0,0,0
80bde342-5d5,generation_0,0d76eadf,0.27120229007633584,0.1309541984732824,0.0,262,3.0,0.77,0.07,0.63,0.75,0.17,0.21,2,0,1147,963,0,0,0
