lineage,generation,id,fitness,lineage_fitness,lineage_avg_fitness,rounds_lasted,table_position,trait_aggressiveness,trait_risk_tolerance,trait_bluff_tendency,trait_adaptability,trait_position_awareness,trait_chip_size_awareness,action_fold,action_check,action_call,action_raise,action_all_in,action_bluff,iteration
95c47412-387,generation_-1,13067a8b,0.0,0.0,0.0,0,,0.62,0.64,0.82,0.45,0.56,0.41,0,0,0,0,0,0,0
95c47412-387,generation_0,13067a8b,0.22823732718894008,0.11555299539170502,0.0,310,0.0,0.62,0.64,0.82,0.45,0.56,0.41,0,0,1211,1226,0,0,0
0071f5e0-142,generation_-1,525a9a8d,0.0,0.0,0.0,0,,0.9,0.87,0.27,0.03,0.76,0.42,0,0,0,0,0,0,0
0071f5e0-142,generation_0,525a9a8d,0.09505952380952382,0.06869047619047618,0.0,12,0.0,0.9,0.87,0.27,0.03,0.76,0.42,12,4,52,0,0,0,0
a20e0a1d-4f7,generation_-1,6cefdeee,0.0,0.0,0.0,0,,0.41,0.9,0.87,0.77,0.23,0.19,0,0,0,0,0,0,0
a20e0a1d-4f7,generation_0,6cefdeee,-0.040357142857142855,0.04785714285714284,0.0,2,0.0,0.41,0.9,0.87,0.77,0.23,0.19,0,0,8,12,0,0,0
aad97f79-08c,generation_-1,cc977b33,0.0,0.0,0.0,0,,0.03,0.01,0.9,0.4,0.99,0.72,0,0,0,0,0,0,0
aad97f79-08c,generation_0,cc977b33,0.2285666877370417,0.11560366624525913,0.0,452,0.0,0.03,0.01,0.9,0.4,0.99,0.72,1,13,1774,1705,0,0,0
08ccbfad-1f6,generation_-1,ab4781df,0.0,0.0,0.0,0,,0.12,0.28,0.79,0.22,0.09,0.63,0,0,0,0,0,0,0
08ccbfad-1f6,generation_0,ab4781df,0.2285025817555938,0.11559380378657484,0.0,415,0.0,0.12,0.28,0.79,0.22,0.09,0.63,2,21,1625,1540,0,0,0
f750d7e9-f29,generation_-1,5b6c8feb,0.0,0.0,0.0,0,,0.13,0.46,0.55,0.52,0.26,0.82,0,0,0,0,0,0,0
f750d7e9-f29,generation_0,5b6c8feb,0.03166666666666665,0.06333333333333331,0.0,3,0.0,0.13,0.46,0.55,0.52,0.26,0.82,0,0,11,12,0,0,0
5442c578-a38,generation_-1,353a67db,0.0,0.0,0.0,0,,0.98,0.11,0.7,0.79,0.31,0.06,0,0,0,0,0,0,0
5442c578-a38,generation_0,353a67db,-0.10583333333333333,0.021666666666666664,0.0,2,0.0,0.98,0.11,0.7,0.79,0.31,0.06,0,0,9,12,0,0,0
