generation,fitness,avg_rounds_lasted,avg_trait_aggressiveness,avg_trait_risk_tolerance,avg_trait_bluff_tendency,avg_trait_adaptability,avg_trait_position_awareness,avg_trait_chip_size_awareness,avg_action_bluff_attempts,avg_action_fold,avg_action_raise,avg_action_call,avg_action_all_in,avg_action_check,iteration
0,0.1340638494739403,85.68,0.4448,0.5796,0.3776,0.5388,0.36839999999999995,0.4636,0.0,20.32,240.6,309.8,0.0,20.0,0
1,0.12444074934067446,117.64,0.7052241684559435,0.672395353912599,0.6343704859469672,0.423388573840554,0.6062670395572298,0.32383527360926867,0.0,1.24,451.8,474.0,0.0,0.76,0
2,0.17490837607061416,294.84,0.716678515497568,0.8280967928037769,0.5533845757345442,0.3267584902428232,0.7276665283699382,0.4187874973908768,0.0,0.84,1158.6,1186.4,0.0,0.24,0
3,0.21677814494934733,86.76,0.638049919511622,0.8800174340574389,0.5319050278109166,0.09151589127286978,0.8493929505240978,0.3878334227260983,0.0,2.72,333.16,356.84,0.0,1.6,0
4,0.20484376419710068,125.44,0.6045277838008324,0.9037162391069384,0.540594027610711,0.23436959097443996,0.8491800262942293,0.41039615680062297,0.0,4.44,476.16,507.36,0.0,2.72,0
5,0.20653983642270554,241.28,0.6529595224953064,0.9124021253751664,0.5558799988824759,0.1491965781670072,0.8203222296615194,0.3761488728632076,0.0,5.6,938.08,973.08,0.0,3.12,0
6,0.2607825695007048,266.52,0.6513689247906251,0.9409965902316665,0.5792086825407367,0.06434775721388986,0.8925185029642,0.38211303815115,0.0,0.6,1056.32,1076.36,0.0,0.32,0
7,0.2796119017982165,82.44,0.6201851190354661,0.9418212872891464,0.5355554181835224,0.1347782519549089,0.8911990233451514,0.37447433252480783,0.0,3.12,312.24,336.08,0.0,1.96,0
8,0.30908786297424057,219.24,0.6457361003444898,0.857664767618176,0.5645656855205256,0.1713566588263488,0.798999531175965,0.39036120026139864,0.0,2.92,860.64,890.28,0.0,1.4,0
9,0.2778723550012146,170.76,0.68194880034117,0.943285357254343,0.5555013446310394,0.07785142469938161,0.8903395506316737,0.38859654026812235,0.0,1.6,671.56,687.36,0.0,0.84,0
10,0.24025457535148964,185.52,0.630510829439,0.8662695166206621,0.5548679475367063,0.16115023049156066,0.8123552089215099,0.4032685519880397,0.0,4.6,711.68,754.92,0.0,3.04,0
11,0.32458595361583437,250.28,0.651806740672735,0.8719432245577585,0.4963732906536895,0.14409531922188815,0.8515679434948967,0.35661665877268545,0.0,5.52,973.6,996.28,0.0,2.92,0
12,0.2879881457815561,167.6,0.6613112104110525,0.875282705305832,0.5883892534296513,0.09373817411321511,0.8865915154426337,0.33579231641319923,0.0,3.4,649.16,671.16,0.0,2.2,0
13,0.34951771950171306,134.4,0.6327297535176679,0.9194894920470585,0.5803496206148744,0.14957841947369796,0.8298948348450702,0.3583887573338363,0.0,1.04,529.4,540.32,0.0,0.48,0
14,0.28448618423150096,142.72,0.645164248640835,0.9340981283520341,0.6040309802291215,0.101513621029753,0.8553647881526656,0.3501884145294581,0.0,0.72,565.8,574.84,0.0,0.2,0
15,0.3087315144787388,371.84,0.6693647947144302,0.9318506184520078,0.5435632465939364,0.08204754922588908,0.8507049486491353,0.33753563114317164,0.0,1.32,1478.16,1494.72,0.0,0.72,0
16,0.39051542521845123,242.36,0.650638196966589,0.949059280103352,0.5600040462777427,0.10453664515388979,0.821287154258777,0.3335415990543795,0.0,1.96,956.48,971.88,0.0,0.76,0
17,0.34279284591543124,247.16,0.6661960870555005,0.9925305697847173,0.5725745895305454,0.04009020844404578,0.899283831356135,0.33266279259567955,0.0,1.6,979.48,1003.44,0.0,1.08,0
