generation,fitness,avg_rounds_lasted,avg_trait_aggressiveness,avg_trait_risk_tolerance,avg_trait_bluff_tendency,avg_trait_adaptability,avg_trait_position_awareness,avg_trait_chip_size_awareness,avg_action_bluff_attempts,avg_action_fold,avg_action_raise,avg_action_call,avg_action_all_in,avg_action_check,iteration
0,0.12396752623702714,335.12,0.5496,0.45319999999999994,0.4548000000000001,0.3296,0.5084,0.49000000000000005,0.0,52.44,90.84,441.76,0.0,827.52,0
1,0.1589983781396136,88.2,0.5714496329650001,0.46113696850123936,0.5353796825100323,0.4427510210078843,0.4603581737568835,0.5167016769142222,0.0,6.92,312.6,340.2,0.0,4.04,0
2,0.20284263202933217,64.08,0.551760669054689,0.5981380092916245,0.5789064945960696,0.24641628259350112,0.4873367403550228,0.5094229562319278,0.0,5.0,233.68,255.36,0.0,3.52,0
3,0.22556196613470791,70.64,0.6981571205839479,0.5936821154493321,0.6294245894607902,0.18329996920157896,0.3450431074967108,0.7386885391612903,0.0,4.32,254.16,275.44,0.0,2.68,0
4,0.26275071988454024,162.32,0.5822235900997083,0.5777595764487056,0.6117332130991442,0.34311071093207696,0.5902830378063613,0.5469959272270986,0.0,12.04,557.0,658.0,0.0,12.32,0
5,0.24715614637623434,63.36,0.6042120811116976,0.458833264754378,0.6886504541052162,0.37967893734189817,0.4971389704639871,0.534525836278185,0.0,1.8,236.92,253.4,0.0,1.64,0
6,0.345759141446692,69.8,0.6286811873575469,0.585341758648974,0.5702655788595532,0.46110030539992986,0.370196816211427,0.6752002408122613,0.0,7.0,247.52,277.52,0.0,3.64,0
7,0.32867137319977374,58.8,0.6848140723896924,0.6115950563249108,0.6082938152981877,0.30089334246163735,0.4196417643272754,0.6407209788578001,0.0,3.84,217.6,235.08,0.0,2.08,0
8,0.41497763944980676,312.28,0.7033303749840161,0.6005457449363474,0.5421986767475948,0.290454587679029,0.3230518907291254,0.6400747549637065,0.0,8.0,1118.68,1316.24,0.0,10.96,0
9,0.3546391495269492,119.08,0.6339944156751449,0.6108381714666572,0.6320293564768159,0.21149804420530352,0.3745511984477215,0.5640713354673241,0.0,4.88,436.48,498.36,0.0,2.56,0
10,0.4372146950232405,215.08,0.6737237431954797,0.5613743798244806,0.46662177964712,0.3198017874282288,0.4922586722513999,0.5317991532353831,0.0,10.48,797.52,871.88,0.0,8.0,0
11,0.43645477488556617,232.44,0.5735074657263539,0.6290429832960258,0.5382214504949621,0.3127808227004943,0.3336705937351568,0.6598714749887408,0.0,7.72,849.32,955.16,0.0,5.2,0
