generation,fitness,avg_rounds_lasted,avg_trait_aggressiveness,avg_trait_risk_tolerance,avg_trait_bluff_tendency,avg_trait_adaptability,avg_trait_position_awareness,avg_trait_chip_size_awareness,avg_action_bluff_attempts,avg_action_fold,avg_action_raise,avg_action_call,avg_action_all_in,avg_action_check,iteration
0,0.10678437969111795,140.28,0.543,0.5194,0.522,0.48160000000000003,0.5248,0.42579999999999996,0.0,11.46,477.78,555.2,0.0,7.14,0
1,0.13306429417047286,83.54,0.49247240379514606,0.5789475721384594,0.5618797786736284,0.38101735187260716,0.538843318405371,0.48329610424077274,0.0,9.92,281.92,327.98,0.0,7.82,0
2,0.16393252828479615,231.16,0.4800249864052073,0.5727513378260135,0.524217711736036,0.48218691167142586,0.5972753621883308,0.48056612114492686,0.0,13.4,838.16,946.64,0.0,12.52,0
3,0.1763720788710986,101.72,0.46460659992363573,0.5560182479177819,0.5903888279585664,0.5480539135237599,0.5135326633697533,0.4881224888138716,0.0,9.72,354.92,404.14,0.0,9.34,0
4,0.22703351520500648,128.74,0.4671471728221871,0.511686206874295,0.5951579792054622,0.4592675325657207,0.48929533547398935,0.47524627614316545,0.0,9.04,448.5,550.76,0.0,6.72,0
5,0.2566741909856875,108.16,0.3882980490270638,0.5320013323294528,0.6027773652285761,0.37722639028688976,0.537916169595531,0.646585379349672,0.0,7.42,384.64,440.02,0.0,5.54,0
6,0.2584116681847832,161.66,0.5128957067871184,0.5076760022189544,0.5244561299464592,0.46472875794473856,0.4584561591162995,0.543364042476363,0.0,9.76,579.64,684.68,0.0,7.18,0
7,0.2504313572859627,183.0,0.548115764163364,0.4924295315481737,0.5335046732947852,0.4105985303155036,0.4936118450592494,0.5261376826161674,0.0,9.46,655.86,727.96,0.0,5.82,0
8,0.2782129694270301,170.72,0.6191830400260742,0.5307533062141165,0.5753009980804085,0.42712867152072903,0.5978547053606382,0.4843815616583227,0.0,10.06,592.44,697.12,0.0,8.06,0
9,0.3027880233234794,149.38,0.609953833887332,0.5221474599095359,0.588237716010335,0.47120439006562925,0.6070353794216354,0.4785860865013534,0.0,7.64,532.44,614.48,0.0,7.06,0
