lineage,generation,id,fitness,lineage_fitness,lineage_avg_fitness,rounds_lasted,table_position,trait_aggressiveness,trait_risk_tolerance,trait_bluff_tendency,trait_adaptability,trait_position_awareness,trait_chip_size_awareness,action_fold,action_check,action_call,action_raise,action_all_in,action_bluff,iteration
9201e3f9-6bb,generation_-1,ad101f55,0.0,0.0,0.0,0,,0.49,0.26,0.49,0.37,0.64,0.68,0,0,0,0,0,0,0
9201e3f9-6bb,generation_0,ad101f55,0.0751190476190476,0.059761904761904745,0.0,14,0.0,0.49,0.26,0.49,0.37,0.64,0.68,13,4,58,0,0,0,0
945284cb-dc6,generation_-1,37547db0,0.0,0.0,0.0,0,,0.89,0.32,0.07,0.69,0.09,0.43,0,0,0,0,0,0,0
945284cb-dc6,generation_0,37547db0,0.028888888888888888,0.04444444444444443,0.0,9,0.0,0.89,0.32,0.07,0.69,0.09,0.43,9,2,40,0,0,0,0
42ec7ca9-75b,generation_-1,5eb07540,0.0,0.0,0.0,0,,0.98,0.84,0.44,0.07,0.36,0.58,0,0,0,0,0,0,0
42ec7ca9-75b,generation_0,5eb07540,0.15296296296296297,0.08814814814814813,0.0,27,0.0,0.98,0.84,0.44,0.07,0.36,0.58,24,11,114,1,0,0,0
d6f10c0d-59f,generation_-1,db57bf0f,0.0,0.0,0.0,0,,0.48,0.24,0.93,0.05,0.4,0.04,0,0,0,0,0,0,0
d6f10c0d-59f,generation_0,db57bf0f,0.27137254901960783,0.13098039215686272,0.0,255,0.0,0.48,0.24,0.93,0.05,0.4,0.04,0,3,1085,939,0,0,0
4294846f-60a,generation_-1,29a0e8f6,0.0,0.0,0.0,0,,0.7,0.24,0.94,0.97,0.95,0.6,0,0,0,0,0,0,0
4294846f-60a,generation_0,29a0e8f6,0.2218356374807988,0.11310291858678953,0.0,217,1.0,0.7,0.24,0.94,0.97,0.95,0.6,9,0,915,814,0,0,0
4294846f-60a,generation_1,84d6145f,-0.05166666666666668,0.029999999999999992,0.0,3,4.0,0.84,0.54,0.69,0.52,0.655,0.59,0,0,16,13,0,0,0
4294846f-60a,generation_1,3cb6f81d,0.26980769230769236,0.13073964497041418,0.029999999999999992,338,4.0,0.84,0.54,0.69,0.52,0.655,0.59,0,0,1364,1335,0,0,0
