generation,fitness,avg_rounds_lasted,avg_trait_aggressiveness,avg_trait_risk_tolerance,avg_trait_bluff_tendency,avg_trait_adaptability,avg_trait_position_awareness,avg_trait_chip_size_awareness,avg_action_bluff_attempts,avg_action_fold,avg_action_raise,avg_action_call,avg_action_all_in,avg_action_check,iteration
0,0.12845671755175134,120.44,0.4672,0.4596,0.408,0.4048,0.5115999999999999,0.5376,0.0,17.88,377.6,474.32,0.0,17.76,0
1,0.1150306872325466,114.2,0.3168133063243318,0.46912594884395614,0.7564813775172736,0.4235941268424328,0.3727949718101848,0.7829279607999688,0.0,4.92,407.0,490.92,0.0,4.52,0
2,0.16043754977859254,269.92,0.672805133010634,0.633658601122599,0.6482685408656266,0.3237210745750503,0.7337385871526263,0.5706997709147942,0.0,5.72,1036.08,1093.68,0.0,2.92,0
3,0.14214985584964757,112.36,0.2866490780423142,0.6763344993247263,0.6938093474025167,0.48306128115714486,0.614149837379615,0.32069513894878066,0.0,1.96,435.08,451.4,0.0,3.92,0
4,0.2269584412108712,124.64,0.18728332912906212,0.6332951677155454,0.5821980607370423,0.47983599015262746,0.5211430247473596,0.2983990724516078,0.0,7.8,455.44,500.56,0.0,6.8,0
5,0.2318040791650907,68.36,0.14962117397614857,0.7869989355574285,0.5935171682924413,0.4914419765458544,0.5095129138947567,0.24707074783086866,0.0,2.48,260.6,269.88,0.0,2.88,0
6,0.2130979628567531,265.28,0.15354509883590214,0.5768270760037246,0.5630855323343144,0.5896701863600754,0.4991599983251753,0.6189472826346001,0.0,4.4,1025.76,1074.04,0.0,7.08,0
7,0.294687427521225,173.84,0.2566226124968216,0.4567431337953358,0.6124777612978002,0.5719207839509406,0.4549714637516503,0.705126564252646,0.0,3.44,668.64,691.44,0.0,6.28,0
8,0.273998001315524,143.68,0.4147891931416229,0.4527219584714548,0.6167699687151175,0.6144457614444974,0.5094151496541175,0.5304067770732398,0.0,4.4,528.52,587.24,0.0,3.4,0
9,0.2632054264392119,142.24,0.37268071600713476,0.4503548736746648,0.5353387371760941,0.5149509613415725,0.45667746504921475,0.6568192305425614,0.0,6.84,506.44,578.48,0.0,7.24,0
10,0.3018214530868959,189.68,0.31324215789609783,0.5427886494579355,0.5933680238685789,0.5912994895802801,0.4867023975665646,0.7236652914994492,0.0,4.36,728.56,779.16,0.0,4.44,0
11,0.2543703040446657,58.96,0.3587027098781715,0.5156591374828863,0.7239742276042074,0.3987953279375339,0.7004833961229062,0.5372346485314835,0.0,3.28,218.92,233.48,0.0,3.72,0
12,0.2848702085115476,80.68,0.49059038529813437,0.6267555023531242,0.6887808945895273,0.3303109137585805,0.7639080756925603,0.5561022120016773,0.0,3.64,296.24,332.28,0.0,3.44,0
13,0.3703870206388058,232.44,0.6749769091982608,0.7497281496366385,0.6643340254611796,0.2853688399192039,0.5536631643774652,0.6633445150493259,0.0,4.04,898.92,938.2,0.0,3.88,0
14,0.33196240855760506,26.44,0.5846045074349826,0.61506940024304,0.7594133943661706,0.6490231470504878,0.5151309786702878,0.5580377981084389,0.0,2.96,87.04,113.32,0.0,1.36,0
15,0.46468682991120613,129.2,0.6124883643425838,0.606293151026486,0.6358421343519517,0.6799173399044979,0.4239562975609624,0.6440461154174294,0.0,3.96,483.6,526.6,0.0,4.48,0
16,0.2783300440535409,101.96,0.6385070874813442,0.7187269757069007,0.7816994178296366,0.6425190811092963,0.4663885836716496,0.6521545550612083,0.0,2.2,395.4,403.6,0.0,2.0,0
17,0.3413201677734285,73.24,0.4185582623862867,0.45525703071772905,0.7062732626011484,0.713992375064231,0.2905868329875989,0.6818664088895114,0.0,5.48,263.36,295.92,0.0,4.24,0
18,0.29791840765739197,117.88,0.3358712952942939,0.5436720038612303,0.6767361273571473,0.624627485702455,0.26001968670113595,0.6558949560153374,0.0,5.52,442.72,472.56,0.0,5.48,0
19,0.32938611655713224,160.84,0.34280160446337093,0.5189914839473216,0.8024188036720608,0.5638797298426139,0.2907459826211227,0.644611475461583,0.0,2.64,613.56,654.32,0.0,4.52,0
20,0.4277056027590829,88.72,0.2739077463861384,0.6454742861136512,0.6670122791011801,0.6454811481413327,0.4684599017197565,0.38578493939711467,0.0,2.48,338.0,353.4,0.0,2.96,0
21,0.33481225538997067,60.04,0.2623461553505367,0.6719394741504032,0.6250748840498037,0.6095539231637574,0.43939710006349647,0.23133518862404537,0.0,5.96,212.04,245.6,0.0,3.8,0
22,0.3397029760935281,43.6,0.28121090575068175,0.6799848203485973,0.6853184426256712,0.6038203180035023,0.538243618969422,0.3273003955485244,0.0,3.0,154.48,170.24,0.0,2.44,0
23,0.396084767307671,110.88,0.3006805075352192,0.604032891708266,0.6601007003576013,0.5409838113712504,0.5802919972398756,0.29414784166758756,0.0,3.84,420.32,451.56,0.0,3.2,0
24,0.35726011083851433,177.12,0.22581331917594263,0.6100263746941194,0.6440758378729172,0.6694589381604408,0.47085071071741497,0.5088508787213509,0.0,3.52,653.52,754.48,0.0,6.0,0
25,0.31292464000642684,220.12,0.296288829770905,0.587108510686416,0.6222232258554129,0.6058087445856559,0.44491949518270635,0.29927458670364043,0.0,3.6,821.96,914.16,0.0,5.12,0
26,0.328609928521993,65.64,0.22996003473921284,0.6584838968554013,0.6862551695993662,0.7109490947712813,0.5260660621538533,0.2209363484593818,0.0,1.52,253.0,260.72,0.0,1.48,0
27,0.4509640456992484,93.6,0.24705854816517522,0.6009540641245248,0.6519847002965646,0.5900284960938855,0.48296132624901206,0.27247146925045945,0.0,2.96,351.64,374.64,0.0,3.36,0
28,0.37404973572736255,212.8,0.28390830469394873,0.6100980158485148,0.6158527282995161,0.6299072992115703,0.6367223952273694,0.25236205011952995,0.0,6.12,802.28,856.4,0.0,7.64,0
29,0.34699102930871556,132.56,0.22992962513697987,0.5936987557275916,0.6396431468998113,0.6178626219539531,0.6122878177816611,0.1816806434877845,0.0,2.68,503.96,533.16,0.0,3.72,0
30,0.2997752417647516,163.72,0.27684408649439146,0.6027187819943417,0.609206416880776,0.567342988786432,0.5810019038071137,0.3571532993315492,0.0,3.76,598.36,633.04,0.0,3.32,0
31,0.4546507455035387,224.8,0.6383424401591704,0.6065215575352432,0.5355095609195921,0.4832312647569665,0.4245992549434423,0.733664198052084,0.0,4.72,868.6,898.68,0.0,2.52,0
32,0.5186824009773953,228.36,0.5973703878291797,0.6041310796964839,0.5620379222880542,0.4964529704325764,0.4181667028577313,0.6334165793044151,0.0,9.4,859.64,928.72,0.0,5.72,0
33,0.29808049986648827,219.76,0.4537786191640555,0.6082940692766183,0.705086350743123,0.3579096689701134,0.3927710042793801,0.6519527338871717,0.0,3.04,786.04,934.56,0.0,3.0,0
34,0.37800963334113924,164.32,0.6946157962949286,0.5956997015925721,0.5711440912500898,0.4282101473804733,0.6069644136960379,0.7384505355063935,0.0,3.48,632.56,657.96,0.0,1.6,0
35,0.392562613721378,85.68,0.5091007567695693,0.6436448483460145,0.6446937301197343,0.4275632857598844,0.35685499665498294,0.7293105911488397,0.0,2.6,308.48,354.36,0.0,2.24,0
36,0.364090500936624,103.44,0.41757875579179166,0.6159252916083428,0.6791915316769905,0.355467623540451,0.32398755851594707,0.6227450115410851,0.0,3.76,392.32,411.48,0.0,3.16,0
37,0.4324911764417941,244.84,0.25812990446979706,0.5141349841930019,0.5413246338243018,0.33250508012761015,0.2875859991619517,0.38728409905351263,0.0,8.44,920.56,980.08,0.0,11.16,0
38,0.335748311731509,129.72,0.3310644589403248,0.5349310427125917,0.5645407638570942,0.386968444685084,0.3343617470189059,0.36755069386563255,0.0,6.96,472.48,528.6,0.0,7.2,0
39,0.29227700241662624,99.44,0.3711170392230617,0.5495668925277368,0.6951103972348447,0.5508494394321063,0.5586727029314159,0.411886147919703,0.0,3.48,357.76,433.48,0.0,3.2,0
40,0.349420952843757,47.52,0.38300896864667516,0.5369987311409427,0.6074307714384826,0.5865651583986478,0.39127211421385477,0.38483088240094626,0.0,5.16,162.76,190.68,0.0,2.84,0
41,0.3629740828341198,124.32,0.4006590553457461,0.7184660181031682,0.6921231240507182,0.5869864523316578,0.43409626731411477,0.34627896078876136,0.0,2.76,478.32,493.16,0.0,4.04,0
42,0.4609425720918624,98.84,0.42537663685417626,0.6231906848784675,0.5049416715056425,0.2981561015296855,0.6573298761869364,0.5678388372341602,0.0,5.4,368.08,396.0,0.0,4.68,0
43,0.44472512587951857,229.16,0.4291238309499396,0.7050883219790884,0.5097101715837722,0.318789559632565,0.6216547585736832,0.5809953162498602,0.0,9.12,863.32,918.96,0.0,7.96,0
44,0.3372173651912284,139.84,0.2668988927838494,0.6392192732773491,0.5568464646409378,0.16641474231092385,0.6576048536968208,0.7049041416314342,0.0,5.92,518.16,547.04,0.0,6.0,0
45,0.3624419671465601,194.4,0.3118884151710388,0.6803212187074924,0.5482727052131992,0.1074071323391275,0.5910806923325979,0.6913340688022351,0.0,4.96,741.52,772.6,0.0,6.36,0
46,0.3522736926663882,218.44,0.35437859466234056,0.6840787991628224,0.4820131319712384,0.3452654634902067,0.6070117200564487,0.5523044719592083,0.0,7.76,812.44,884.36,0.0,6.68,0
47,0.4419901139877632,89.24,0.5633924138907935,0.46578936336542964,0.5825576487619009,0.34678987468932215,0.6507694801084944,0.5555847798584451,0.0,10.64,291.92,338.88,0.0,10.4,0
48,0.421305507710115,85.32,0.5820124099830197,0.3909685048935627,0.5843041739828765,0.5004196717705814,0.5281146952183552,0.4464049932086355,0.0,13.48,272.16,331.4,0.0,10.44,0
49,0.3684763895585349,103.24,0.5087395177836135,0.37151351304678637,0.6865261141143507,0.4484868148479977,0.6332939551242822,0.4923441418862897,0.0,5.24,335.44,473.56,0.0,4.4,0
