lineage,generation,id,fitness,lineage_fitness,lineage_avg_fitness,rounds_lasted,table_position,trait_aggressiveness,trait_risk_tolerance,trait_bluff_tendency,trait_adaptability,trait_position_awareness,trait_chip_size_awareness,action_fold,action_check,action_call,action_raise,action_all_in,action_bluff,iteration
ca79bfb9-cba,generation_-1,9617fa9a,0.0,0.0,0.0,0,,0.38,0.39,0.78,0.87,0.78,0.38,0,0,0,0,0,0,0
ca79bfb9-cba,generation_0,9617fa9a,0.21446192052980137,0.10991721854304634,0.0,604,0.0,0.38,0.39,0.78,0.87,0.78,0.38,1,17,2435,2247,0,0,0
5e4e86a2-a27,generation_-1,e7c61686,0.0,0.0,0.0,0,,0.76,0.17,0.86,0.51,0.77,0.87,0,0,0,0,0,0,0
5e4e86a2-a27,generation_0,e7c61686,0.26712696335078534,0.13032722513089004,0.0,764,0.0,0.76,0.17,0.86,0.51,0.77,0.87,0,0,2385,2918,0,0,0
fb9f4403-f8e,generation_-1,4cc44532,0.0,0.0,0.0,0,,0.22,0.11,0.41,0.44,0.39,0.42,0,0,0,0,0,0,0
fb9f4403-f8e,generation_0,4cc44532,0.15484374999999997,0.08843749999999997,0.0,32,0.0,0.22,0.11,0.41,0.44,0.39,0.42,29,26,116,0,0,0,0
3eaf6c38-3ca,generation_-1,1a75e667,0.0,0.0,0.0,0,,0.2,0.37,0.08,0.23,0.64,0.86,0,0,0,0,0,0,0
3eaf6c38-3ca,generation_0,1a75e667,0.16130681818181816,0.08943181818181815,0.0,88,0.0,0.2,0.37,0.08,0.23,0.64,0.86,75,49,413,0,0,0,0
eaf47aa6-b9d,generation_-1,d0dc6f49,0.0,0.0,0.0,0,,0.75,0.69,0.11,0.66,0.5,0.06,0,0,0,0,0,0,0
eaf47aa6-b9d,generation_0,d0dc6f49,0.20939655172413796,0.10913793103448274,0.0,58,0.0,0.75,0.69,0.11,0.66,0.5,0.06,52,63,189,14,0,0,0
9b0aefa7-168,generation_-1,b1b115da,0.0,0.0,0.0,0,,0.91,0.2,0.9,0.12,0.47,0.88,0,0,0,0,0,0,0
9b0aefa7-168,generation_0,b1b115da,0.21229166666666668,0.10958333333333332,0.0,120,0.0,0.91,0.2,0.9,0.12,0.47,0.88,4,0,474,456,0,0,0
0138d38a-671,generation_-1,046e0d31,0.0,0.0,0.0,0,,0.01,0.37,0.02,0.77,0.06,0.09,0,0,0,0,0,0,0
0138d38a-671,generation_0,046e0d31,-0.021111111111111115,0.02444444444444444,0.0,9,0.0,0.01,0.37,0.02,0.77,0.06,0.09,9,1,41,0,0,0,0
