lineage,generation,id,fitness,lineage_fitness,lineage_avg_fitness,rounds_lasted,table_position,trait_aggressiveness,trait_risk_tolerance,trait_bluff_tendency,trait_adaptability,trait_position_awareness,trait_chip_size_awareness,action_fold,action_check,action_call,action_raise,action_all_in,action_bluff,iteration
eb8fdb12-f66,generation_-1,52d47e76,0.0,0.0,0.0,0,,0.55,0.14,0.26,0.75,0.35,0.87,0,0,0,0,0,0,0
eb8fdb12-f66,generation_0,52d47e76,0.15086956521739128,0.0878260869565217,0.0,23,0.0,0.55,0.14,0.26,0.75,0.35,0.87,22,20,74,1,0,0,0
d09e7341-f83,generation_-1,33982153,0.0,0.0,0.0,0,,0.47,0.66,0.83,0.14,0.79,0.79,0,0,0,0,0,0,0
d09e7341-f83,generation_0,33982153,0.21226890756302524,0.1095798319327731,0.0,119,0.0,0.47,0.66,0.83,0.14,0.79,0.79,1,3,447,465,0,0,0
7ef870f9-004,generation_-1,fe43c6c2,0.0,0.0,0.0,0,,0.48,0.04,0.23,0.64,0.01,0.88,0,0,0,0,0,0,0
7ef870f9-004,generation_0,fe43c6c2,0.09952380952380951,0.06761904761904759,0.0,21,0.0,0.48,0.04,0.23,0.64,0.01,0.88,20,11,78,0,0,0,0
47303668-f67,generation_-1,93c3aba6,0.0,0.0,0.0,0,,0.05,0.62,0.44,0.01,0.45,0.49,0,0,0,0,0,0,0
47303668-f67,generation_0,93c3aba6,-0.012083333333333338,0.025833333333333326,0.0,12,0.0,0.05,0.62,0.44,0.01,0.45,0.49,11,10,43,3,0,0,0
1b8b7fe3-b04,generation_-1,db88cd98,0.0,0.0,0.0,0,,0.45,0.96,0.06,0.81,0.46,0.42,0,0,0,0,0,0,0
1b8b7fe3-b04,generation_0,db88cd98,0.15992187499999996,0.08921874999999997,0.0,64,0.0,0.45,0.96,0.06,0.81,0.46,0.42,56,27,285,21,0,0,0
72047dbb-ad0,generation_-1,ab76244f,0.0,0.0,0.0,0,,0.26,0.79,0.75,0.78,0.18,0.22,0,0,0,0,0,0,0
72047dbb-ad0,generation_0,ab76244f,0.2799425287356322,0.1322988505747126,0.0,87,0.0,0.26,0.79,0.75,0.78,0.18,0.22,0,0,338,342,0,0,0
72047dbb-ad0,generation_1,e34f706d,0.25935744680851064,0.22351489361702126,0.0,125,1.0,0.18,0.46,0.82,0.42,0.25,0.25,2,3,488,462,0,0,0
72047dbb-ad0,generation_1,128b86c7,0.28411764705882353,0.1329411764705882,0.22351489361702126,85,4.0,0.22,0.625,0.7849999999999999,0.6,0.215,0.235,0,1,348,335,0,0,0
72047dbb-ad0,generation_1,46d3acbb,0.038346335697399515,0.1433593380614657,0.17822803504380474,9,4.0,0.18,0.46,0.82,0.42,0.25,0.25,0,0,40,38,0,0,0
cc3aabda-74f,generation_-1,c026c92f,0.0,0.0,0.0,0,,0.3,0.19,0.8,0.38,0.2,0.61,0,0,0,0,0,0,0
cc3aabda-74f,generation_0,c026c92f,-0.06625,0.017499999999999995,0.0,4,0.0,0.3,0.19,0.8,0.38,0.2,0.61,1,0,13,15,0,0,0
aec2994e-4cb,generation_-1,900e6a35,0.0,0.0,0.0,0,,0.51,0.96,0.1,0.64,0.15,0.98,0,0,0,0,0,0,0
aec2994e-4cb,generation_0,900e6a35,0.19437500000000002,0.10374999999999998,0.0,40,0.0,0.51,0.96,0.1,0.64,0.15,0.98,35,26,164,4,0,0,0
817e0a22-51d,generation_-1,77187369,0.0,0.0,0.0,0,,0.84,0.36,0.4,0.35,0.92,0.79,0,0,0,0,0,0,0
817e0a22-51d,generation_0,77187369,-0.012083333333333338,0.025833333333333326,0.0,12,0.0,0.84,0.36,0.4,0.35,0.92,0.79,12,2,55,0,0,0,0
288b2513-729,generation_-1,85b640a8,0.0,0.0,0.0,0,,0.25,0.89,0.17,0.64,0.23,0.68,0,0,0,0,0,0,0
288b2513-729,generation_0,85b640a8,0.043333333333333335,0.046666666666666655,0.0,15,1.0,0.25,0.89,0.17,0.64,0.23,0.68,15,18,47,0,0,0,0
b2f5b449-6dc,generation_-1,60e93dde,0.0,0.0,0.0,0,,0.01,0.79,0.89,0.49,0.26,0.18,0,0,0,0,0,0,0
b2f5b449-6dc,generation_0,60e93dde,0.2785416666666667,0.1320833333333333,0.0,120,1.0,0.01,0.79,0.89,0.49,0.26,0.18,0,7,416,461,0,0,0
e9874243-ff0,generation_-1,9210091f,0.0,0.0,0.0,0,,0.11,0.17,0.65,0.2,0.24,0.95,0,0,0,0,0,0,0
e9874243-ff0,generation_0,9210091f,0.15484374999999997,0.08843749999999997,0.0,32,1.0,0.11,0.17,0.65,0.2,0.24,0.95,7,0,197,62,0,0,0
d9f123aa-5a9,generation_-1,532d1099,0.0,0.0,0.0,0,,0.41,0.67,0.74,0.35,0.72,0.14,0,0,0,0,0,0,0
d9f123aa-5a9,generation_0,532d1099,0.21372047244094491,0.1098031496062992,0.0,254,1.0,0.41,0.67,0.74,0.35,0.72,0.14,0,9,945,1007,0,0,0
2cda4f2b-d8d,generation_-1,67c9742b,0.0,0.0,0.0,0,,0.72,0.26,0.46,0.0,0.14,0.35,0,0,0,0,0,0,0
2cda4f2b-d8d,generation_0,67c9742b,0.05451612903225807,0.04838709677419354,0.0,31,1.0,0.72,0.26,0.46,0.0,0.14,0.35,29,19,149,0,0,0,0
8258661b-436,generation_-1,93ca04d1,0.0,0.0,0.0,0,,0.88,0.41,0.96,0.42,0.35,0.96,0,0,0,0,0,0,0
8258661b-436,generation_0,93ca04d1,-0.09333333333333334,0.013333333333333327,0.0,3,1.0,0.88,0.41,0.96,0.42,0.35,0.96,0,0,8,13,0,0,0
d5dcd603-337,generation_-1,71272d3e,0.0,0.0,0.0,0,,0.89,0.13,0.04,0.47,0.97,0.76,0,0,0,0,0,0,0
d5dcd603-337,generation_0,71272d3e,0.031071428571428562,0.04785714285714285,0.0,7,1.0,0.89,0.13,0.04,0.47,0.97,0.76,7,4,29,0,0,0,0
8656e55c-1fd,generation_-1,8f86df17,0.0,0.0,0.0,0,,0.56,1.0,0.48,0.35,0.06,0.77,0,0,0,0,0,0,0
8656e55c-1fd,generation_0,8f86df17,0.06629310344827585,0.05327586206896551,0.0,29,1.0,0.56,1.0,0.48,0.35,0.06,0.77,27,24,137,5,0,0,0
5ad8d2ef-940,generation_-1,f374aff3,0.0,0.0,0.0,0,,0.18,0.46,0.82,0.42,0.25,0.25,0,0,0,0,0,0,0
5ad8d2ef-940,generation_0,f374aff3,0.27882978723404256,0.13212765957446806,0.0,94,1.0,0.18,0.46,0.82,0.42,0.25,0.25,0,1,382,356,0,0,0
09aef9b0-622,generation_-1,a4ae95c2,0.0,0.0,0.0,0,,0.01,0.73,0.79,0.39,0.4,0.98,0,0,0,0,0,0,0
09aef9b0-622,generation_0,a4ae95c2,0.2107792207792208,0.10935064935064932,0.0,77,2.0,0.01,0.73,0.79,0.39,0.4,0.98,0,0,315,309,0,0,0
3c124fab-26f,generation_-1,20b8286f,0.0,0.0,0.0,0,,0.43,0.03,0.32,0.86,0.36,0.69,0,0,0,0,0,0,0
3c124fab-26f,generation_0,20b8286f,-0.014545454545454549,0.025454545454545445,0.0,11,2.0,0.43,0.03,0.32,0.86,0.36,0.69,11,4,40,0,0,0,0
3dda4080-3a9,generation_-1,8649c953,0.0,0.0,0.0,0,,0.7,0.01,0.82,0.41,0.22,0.11,0,0,0,0,0,0,0
3dda4080-3a9,generation_0,8649c953,0.27535031847133756,0.13159235668789807,0.0,157,2.0,0.7,0.01,0.82,0.41,0.22,0.11,3,0,668,595,0,0,0
d4a93579-f1a,generation_-1,78d31147,0.0,0.0,0.0,0,,0.37,0.54,0.01,0.53,0.97,0.99,0,0,0,0,0,0,0
d4a93579-f1a,generation_0,78d31147,0.15379310344827585,0.08827586206896548,0.0,29,2.0,0.37,0.54,0.01,0.53,0.97,0.99,26,10,101,7,0,0,0
d03506da-bfb,generation_-1,af9aa47c,0.0,0.0,0.0,0,,0.88,0.11,0.63,0.02,0.58,0.08,0,0,0,0,0,0,0
d03506da-bfb,generation_0,af9aa47c,0.2698798798798799,0.13075075075075074,0.0,333,2.0,0.88,0.11,0.63,0.02,0.58,0.08,3,0,1380,1258,0,0,0
fbf0daa6-14a,generation_-1,433824aa,0.0,0.0,0.0,0,,0.62,0.5,0.24,0.96,0.68,0.65,0,0,0,0,0,0,0
fbf0daa6-14a,generation_0,433824aa,0.05944444444444444,0.05222222222222221,0.0,18,2.0,0.62,0.5,0.24,0.96,0.68,0.65,17,10,67,1,0,0,0
f75caad5-a5a,generation_-1,23023be7,0.0,0.0,0.0,0,,0.34,0.63,0.96,0.79,0.39,0.83,0,0,0,0,0,0,0
f75caad5-a5a,generation_0,23023be7,0.20027397260273974,0.10465753424657534,0.0,146,2.0,0.34,0.63,0.96,0.79,0.39,0.83,0,1,578,580,0,0,0
e7833273-cf8,generation_-1,6c370da8,0.0,0.0,0.0,0,,0.43,0.01,0.23,0.92,0.93,0.57,0,0,0,0,0,0,0
e7833273-cf8,generation_0,6c370da8,-0.00821428571428572,0.026428571428571423,0.0,14,2.0,0.43,0.01,0.23,0.92,0.93,0.57,14,16,66,0,0,0,0
