lineage,generation,id,fitness,lineage_fitness,lineage_avg_fitness,rounds_lasted,table_position,trait_aggressiveness,trait_risk_tolerance,trait_bluff_tendency,trait_adaptability,trait_position_awareness,trait_chip_size_awareness,action_fold,action_check,action_call,action_raise,action_all_in,action_bluff,iteration
243a5fae-560,generation_-1,f670f320,0.0,0.0,0.0,0,,0.68,0.49,0.17,0.49,0.65,0.57,0,0,0,0,0,0,0
243a5fae-560,generation_0,f670f320,-0.012083333333333338,0.025833333333333326,0.0,12,0.0,0.68,0.49,0.17,0.49,0.65,0.57,12,4,55,0,0,0,0
7a18cedd-3b0,generation_-1,263fb436,0.0,0.0,0.0,0,,0.34,0.46,0.38,0.49,0.15,0.98,0,0,0,0,0,0,0
7a18cedd-3b0,generation_0,263fb436,-0.012083333333333338,0.025833333333333326,0.0,12,0.0,0.34,0.46,0.38,0.49,0.15,0.98,12,4,54,0,0,0,0
63bec2ea-192,generation_-1,db36b3d7,0.0,0.0,0.0,0,,0.09,0.09,0.03,0.51,0.62,0.75,0,0,0,0,0,0,0
63bec2ea-192,generation_0,db36b3d7,0.06202380952380951,0.05261904761904761,0.0,21,0.0,0.09,0.09,0.03,0.51,0.62,0.75,20,10,96,0,0,0,0
00560a70-ead,generation_-1,ad6823ce,0.0,0.0,0.0,0,,0.42,0.85,0.61,0.22,0.68,0.37,0,0,0,0,0,0,0
00560a70-ead,generation_0,ad6823ce,0.2694368600682594,0.1306825938566553,0.0,293,0.0,0.42,0.85,0.61,0.22,0.68,0.37,0,8,1031,1151,0,0,0
00560a70-ead,generation_1,d1f93cb4,0.3276647340010735,0.24820780628107875,0.0,337,2.0,0.42,0.85,0.61,0.22,0.68,0.37,0,7,1557,1148,0,0,0
00560a70-ead,generation_1,605417f2,0.18104086973378133,0.1734024941845438,0.24820780628107875,53,2.0,0.46,0.36,0.67,0.35,0.63,0.5,1,0,212,206,0,0,0
00560a70-ead,generation_1,54d7ac11,0.1771405005688282,0.19428100113765642,0.21080515023281127,15,4.0,0.42,0.85,0.61,0.22,0.68,0.37,0,0,72,29,0,0,0
00560a70-ead,generation_2,2c571416,0.3125008044931521,0.3281266089863042,0.0,192,4.0,0.42,0.85,0.61,0.22,0.68,0.37,0,2,846,605,0,0,0
00560a70-ead,generation_3,b9ef8f02,0.22276486760812,0.32052973521624,0.0,8,3.0,0.12017801134969508,0.03724137889503254,0.2743931249460201,0.9935714273052428,0.5076231421524691,0.8211025246760799,8,4,32,0,0,0,0
ff858302-833,generation_-1,abf4df31,0.0,0.0,0.0,0,,0.24,0.53,0.43,0.62,0.82,0.41,0,0,0,0,0,0,0
ff858302-833,generation_0,abf4df31,0.04795454545454546,0.05045454545454545,0.0,11,0.0,0.24,0.53,0.43,0.62,0.82,0.41,11,6,37,0,0,0,0
192bde4b-924,generation_-1,f74ed861,0.0,0.0,0.0,0,,0.35,0.2,0.34,0.63,0.39,0.86,0,0,0,0,0,0,0
192bde4b-924,generation_0,f74ed861,0.12879310344827585,0.0782758620689655,0.0,29,1.0,0.35,0.2,0.34,0.63,0.39,0.86,27,20,130,0,0,0,0
856cc72f-fc7,generation_-1,29c15766,0.0,0.0,0.0,0,,0.13,0.49,0.19,0.4,0.7,0.41,0,0,0,0,0,0,0
856cc72f-fc7,generation_0,29c15766,0.11678571428571427,0.07642857142857142,0.0,14,1.0,0.13,0.49,0.19,0.4,0.7,0.41,14,11,66,0,0,0,0
87748a9a-e8f,generation_-1,ff432c09,0.0,0.0,0.0,0,,0.12,0.46,0.06,0.01,0.85,0.14,0,0,0,0,0,0,0
87748a9a-e8f,generation_0,ff432c09,-0.0021052631578947385,0.02736842105263157,0.0,19,1.0,0.12,0.46,0.06,0.01,0.85,0.14,18,14,84,0,0,0,0
30f4aa34-2d3,generation_-1,ec07658d,0.0,0.0,0.0,0,,0.12,0.58,0.11,0.87,0.68,0.76,0,0,0,0,0,0,0
30f4aa34-2d3,generation_0,ec07658d,0.07043478260869564,0.053913043478260855,0.0,46,1.0,0.12,0.58,0.11,0.87,0.68,0.76,43,23,141,7,0,0,0
810e99c6-abd,generation_-1,1a34db33,0.0,0.0,0.0,0,,0.53,0.69,0.9,0.04,0.52,0.57,0,0,0,0,0,0,0
810e99c6-abd,generation_0,1a34db33,0.2662621359223301,0.13019417475728154,0.0,1030,1.0,0.53,0.69,0.9,0.04,0.52,0.57,0,0,3736,4110,0,0,0
810e99c6-abd,generation_1,4dffbaec,0.33015303520643324,0.24818485829165438,0.0,198,2.0,0.53,0.69,0.9,0.04,0.52,0.57,0,0,780,789,0,0,0
810e99c6-abd,generation_2,cf0516ac,0.3790129353351871,0.353724795401557,0.0,558,0.0,0.53,0.69,0.9,0.04,0.52,0.57,0,0,2187,2216,0,0,0
810e99c6-abd,generation_2,754324e0,0.3138367043549119,0.32831306755843775,0.353724795401557,938,0.0,0.53,0.69,0.9,0.04,0.52,0.57,0,0,3245,3755,0,0,0
810e99c6-abd,generation_2,2a48f88d,-0.09333333333333334,0.013333333333333327,0.3410189314799974,3,1.0,0.495,0.5249999999999999,0.785,0.19499999999999998,0.575,0.5349999999999999,0,0,11,12,0,0,0
810e99c6-abd,generation_2,d8d25e28,0.35381090205614135,0.3050658935691517,0.2317903987644427,939,2.0,0.42,0.85,0.61,0.22,0.68,0.37,0,17,3984,3252,0,0,0
810e99c6-abd,generation_2,74282081,0.127,0.07799999999999999,0.25010927246562,25,3.0,0.475,0.77,0.755,0.13,0.6000000000000001,0.47,0,0,94,101,0,0,0
810e99c6-abd,generation_2,04cfa714,0.0725165195645778,0.2450330391291556,0.215687417972496,6,4.0,0.53,0.69,0.9,0.04,0.52,0.57,0,0,30,16,0,0,0
810e99c6-abd,generation_3,e838d8d6,0.3361279667128599,0.37899750645942754,0.0,89,0.0,0.42,0.85,0.61,0.22,0.68,0.37,0,1,435,293,0,0,0
810e99c6-abd,generation_3,699ca547,0.0002408804012969945,0.300481760802594,0.37899750645942754,2,2.0,0.53,0.69,0.9,0.04,0.52,0.57,0,0,10,12,0,0,0
810e99c6-abd,generation_3,cb4907c1,0.420255331268349,0.4266378301667558,0.3397396336310108,173,4.0,0.53,0.69,0.9,0.04,0.52,0.57,0,0,687,687,0,0,0
871050f6-cf7,generation_-1,f0f1c036,0.0,0.0,0.0,0,,0.03,0.72,0.54,0.62,0.08,0.37,0,0,0,0,0,0,0
