lineage,generation,id,fitness,lineage_fitness,lineage_avg_fitness,rounds_lasted,table_position,trait_aggressiveness,trait_risk_tolerance,trait_bluff_tendency,trait_adaptability,trait_position_awareness,trait_chip_size_awareness,action_fold,action_check,action_call,action_raise,action_all_in,action_bluff,iteration
6abf6b8a-cb2,generation_-1,5642fdf4,0.0,0.0,0.0,0,,0.05,0.89,0.65,0.94,0.02,0.94,0,0,0,0,0,0,0
6abf6b8a-cb2,generation_0,5642fdf4,0.305625,0.13624999999999998,0.0,32,0.0,0.05,0.89,0.65,0.94,0.02,0.94,0,0,116,126,0,0,0
5b02b5d0-649,generation_-1,017c9295,0.0,0.0,0.0,0,,0.03,0.09,0.29,0.5,0.89,0.42,0,0,0,0,0,0,0
5b02b5d0-649,generation_0,017c9295,0.19321428571428573,0.10357142857142856,0.0,35,0.0,0.03,0.09,0.29,0.5,0.89,0.42,31,39,109,0,0,0,0
b6050cac-962,generation_-1,45ed78bf,0.0,0.0,0.0,0,,0.75,0.85,0.84,0.72,0.2,0.81,0,0,0,0,0,0,0
b6050cac-962,generation_0,45ed78bf,0.3240909090909091,0.13909090909090904,0.0,22,0.0,0.75,0.85,0.84,0.72,0.2,0.81,0,0,60,84,0,0,0
b6050cac-962,generation_1,0358235c,0.1985843373493976,0.10439759036144576,0.0,83,0.0,0.75,0.85,0.84,0.72,0.2,0.81,0,0,345,326,0,0,0
b6050cac-962,generation_1,08622750,0.3350194805194805,0.2563246753246753,0.10439759036144576,175,0.0,0.75,0.85,0.84,0.72,0.2,0.81,0,0,692,698,0,0,0
b6050cac-962,generation_1,d42e13d5,0.12374999999999999,0.07749999999999999,0.18036113284306052,20,0.0,0.75,0.85,0.84,0.72,0.2,0.81,0,0,77,81,0,0,0
b6050cac-962,generation_1,f779decb,0.2866666666666667,0.13333333333333333,0.14607408856204032,60,0.0,0.75,0.85,0.84,0.72,0.2,0.81,0,0,234,239,0,0,0
b6050cac-962,generation_1,e72b2bc9,0.2804761904761905,0.13238095238095235,0.14288889975486357,84,1.0,0.4,0.87,0.745,0.83,0.11,0.875,0,1,332,331,0,0,0
b6050cac-962,generation_1,8718eebe,0.28863636363636364,0.1336363636363636,0.14078731028008135,55,1.0,0.4,0.87,0.745,0.83,0.11,0.875,0,0,224,219,0,0,0
b6050cac-962,generation_1,c35cd413,0.19699152542372883,0.10415254237288134,0.1395954858394617,59,1.0,0.75,0.85,0.84,0.72,0.2,0.81,0,0,233,239,0,0,0
b6050cac-962,generation_1,6f216563,-0.022499999999999992,0.05499999999999999,0.13453220820137882,2,2.0,0.75,0.85,0.84,0.72,0.2,0.81,0,0,10,11,0,0,0
b6050cac-962,generation_1,9b7db6e6,-0.1475,0.0049999999999999975,0.12459068217620645,2,2.0,0.75,0.85,0.84,0.72,0.2,0.81,0,0,11,12,0,0,0
b6050cac-962,generation_1,ff64ade2,0.19987903225806453,0.10459677419354836,0.11130282860107238,124,2.0,0.4,0.87,0.745,0.83,0.11,0.875,0,1,497,496,0,0,0
b6050cac-962,generation_1,95b76715,-0.1475,0.0049999999999999975,0.11063222316031998,2,2.0,0.75,0.85,0.84,0.72,0.2,0.81,0,0,11,12,0,0,0
b6050cac-962,generation_1,1ee341b9,-0.022409090909090906,0.15518181818181814,0.10102929378210906,2,3.0,0.75,0.85,0.84,0.72,0.2,0.81,0,0,11,12,0,0,0
b6050cac-962,generation_1,025d587a,0.02333333333333333,0.046666666666666655,0.10554200414875148,6,3.0,0.4,0.87,0.745,0.83,0.11,0.875,0,0,37,20,0,0,0
b6050cac-962,generation_1,be91d5b2,0.19648148148148148,0.10407407407407405,0.10101313203474495,54,3.0,0.75,0.85,0.84,0.72,0.2,0.81,0,0,217,220,0,0,0
b6050cac-962,generation_1,57c80203,0.2754,0.13159999999999997,0.10123177075183988,125,3.0,0.4,0.87,0.745,0.83,0.11,0.875,0,0,496,497,0,0,0
b6050cac-962,generation_1,8be9d32c,0.07500000000000001,0.06999999999999999,0.10325631936838389,5,3.0,0.75,0.85,0.84,0.72,0.2,0.81,0,0,21,21,0,0,0
b6050cac-962,generation_1,43361db5,-0.1475,0.0049999999999999975,0.10117779940785993,2,4.0,0.665,0.8049999999999999,0.915,0.71,0.535,0.73,0,0,12,12,0,0,0
b6050cac-962,generation_1,2df0bc44,0.200632183908046,0.10471264367816091,0.09552028179563286,174,4.0,0.75,0.85,0.84,0.72,0.2,0.81,0,0,698,698,0,0,0
b6050cac-962,generation_1,cebb51dd,0.09937499999999999,0.07374999999999998,0.09603096856688442,8,4.0,0.75,0.85,0.84,0.72,0.2,0.81,2,0,30,17,0,0,0
b6050cac-962,generation_1,5630ab99,-0.030833333333333338,0.03833333333333333,0.09485828601073261,3,4.0,0.75,0.85,0.84,0.72,0.2,0.81,0,0,13,13,0,0,0
b6050cac-962,generation_1,38da8b88,-0.030833333333333338,0.03833333333333333,0.09203203837686265,3,4.0,0.75,0.85,0.84,0.72,0.2,0.81,0,0,14,13,0,0,0
b6050cac-962,generation_2,75084340,0.27574380165289253,0.13165289256198345,0.0,121,0.0,0.575,0.86,0.7925,0.7749999999999999,0.155,0.8425,0,0,465,477,0,0,0
b6050cac-962,generation_2,0b3b39cb,-0.06625,0.017499999999999995,0.13165289256198345,4,0.0,0.575,0.86,0.7925,0.7749999999999999,0.155,0.8425,0,0,10,17,0,0,0
b6050cac-962,generation_2,3bb038ab,0.03166666666666665,0.06333333333333331,0.07457644628099172,3,0.0,0.75,0.85,0.84,0.72,0.2,0.81,0,0,11,12,0,0,0
b6050cac-962,generation_2,d9dd820a,0.045,0.04999999999999999,0.07082874196510558,10,0.0,0.575,0.86,0.7925,0.7749999999999999,0.155,0.8425,0,0,38,38,0,0,0
b6050cac-962,generation_2,1bf44436,0.29000000000000004,0.13384615384615384,0.06562155647382918,52,1.0,0.575,0.86,0.7925,0.7749999999999999,0.155,0.8425,0,0,154,205,0,0,0
b6050cac-962,generation_2,37fd721a,0.1264583333333333,0.07791666666666665,0.07926647594829411,24,1.0,0.75,0.85,0.84,0.72,0.2,0.81,0,0,105,92,0,0,0
b6050cac-962,generation_2,13845fb8,0.12452380952380951,0.0776190476190476,0.07904150773468953,21,2.0,0.75,0.85,0.84,0.72,0.2,0.81,0,0,88,86,0,0,0
b6050cac-962,generation_2,8cfb1a24,-0.08499999999999999,0.03,0.07883829914674069,2,2.0,0.75,0.85,0.84,0.72,0.2,0.81,0,0,10,11,0,0,0
b6050cac-962,generation_2,1b4d4765,0.20146166134185306,0.1048402555910543,0.0727335117533981,313,2.0,0.575,0.86,0.7925,0.7749999999999999,0.155,0.8425,0,0,1260,1248,0,0,0
b6050cac-962,generation_2,c7a13e7c,0.38205663021189334,0.36095536568694453,0.07630092773535989,760,2.0,0.75,0.85,0.84,0.72,0.2,0.81,0,0,2885,3037,0,0,0
b6050cac-962,generation_2,c5f842a8,-0.09333333333333334,0.013333333333333327,0.10476637153051835,3,3.0,0.575,0.86,0.7925,0.7749999999999999,0.155,0.8425,0,0,12,14,0,0,0
b6050cac-962,generation_2,1449d4df,-0.1475,0.0049999999999999975,0.09645427714895609,2,3.0,0.75,0.85,0.84,0.72,0.2,0.81,0,0,11,12,0,0,0
b6050cac-962,generation_2,1d065d5c,-0.09333333333333334,0.013333333333333327,0.08883308738654307,3,3.0,0.75,0.85,0.84,0.72,0.2,0.81,0,0,15,13,0,0,0
b6050cac-962,generation_2,f716f392,0.19979166666666667,0.10458333333333332,0.08302541399783464,120,4.0,0.75,0.85,0.84,0.72,0.2,0.81,0,0,477,477,0,0,0
b6050cac-962,generation_2,b5facd69,0.2742198581560284,0.13141843971631204,0.08456526537894168,141,4.0,0.575,0.86,0.7925,0.7749999999999999,0.155,0.8425,0,0,550,550,0,0,0
b6050cac-962,generation_2,c433575b,0.26914012738853504,0.1306369426751592,0.08768881033476637,314,4.0,0.575,0.86,0.7925,0.7749999999999999,0.155,0.8425,0,0,1253,1253,0,0,0
