generation,fitness,avg_rounds_lasted,avg_trait_aggressiveness,avg_trait_risk_tolerance,avg_trait_bluff_tendency,avg_trait_adaptability,avg_trait_position_awareness,avg_trait_chip_size_awareness,avg_action_bluff_attempts,avg_action_fold,avg_action_raise,avg_action_call,avg_action_all_in,avg_action_check,iteration
0,0.13233201158042293,30.88,0.5208,0.4724000000000001,0.5204,0.56,0.512,0.5024000000000001,0.0,13.72,60.12,89.44,0.0,12.84,0
1,0.08145154905463536,42.6,0.6243304462278765,0.8149715959080517,0.8155705353022595,0.731999061268983,0.28029765256630124,0.7788838003947621,0.0,0.44,168.92,171.36,0.0,0.32,0
2,0.10406174949342338,116.24,0.6390770463108858,0.7291724710819476,0.6948136045710582,0.5955529410306631,0.30497164478966193,0.76735542932144,0.0,2.16,446.52,462.24,0.0,1.48,0
3,0.08850734937934306,41.64,0.6789895748342033,0.7773481866591833,0.8106470171664354,0.6751431153948374,0.26717948047547024,0.7634774998286512,0.0,1.32,161.84,166.32,0.0,0.88,0
4,0.12864467780480515,50.12,0.6971878235954094,0.7615612135249785,0.7234200816633538,0.6512204503395702,0.27555440908084355,0.7474851785200394,0.0,2.8,188.68,193.76,0.0,1.36,0
5,0.11867129362240086,32.4,0.6793650465143765,0.7652365406786249,0.7094860890065066,0.6757156949720939,0.2362977095849172,0.7664896538783386,0.0,2.92,116.68,124.96,0.0,1.76,0
6,0.1456819082730775,61.6,0.5828059008881041,0.597912788103457,0.6971470262286352,0.6075868536074043,0.33189949666476615,0.6059291541583884,0.0,2.44,228.08,250.72,0.0,2.08,0
7,0.1754738809847992,42.76,0.612750059609255,0.714799709078408,0.6029028992829215,0.6548511732062523,0.26487614440352947,0.7940848450029641,0.0,11.44,117.76,138.6,0.0,10.08,0
8,0.16251293064283676,80.0,0.7009184398622387,0.7573402435576858,0.7407774103190943,0.6621447874327404,0.24494512116657918,0.7873849814737846,0.0,2.44,309.52,320.4,0.0,1.68,0
9,0.15774618706197027,72.12,0.7293581208175317,0.750622939039298,0.7430654572927152,0.6413167161352225,0.2995839099161143,0.7760996487028278,0.0,3.0,274.52,278.88,0.0,2.28,0
