generation,fitness,avg_rounds_lasted,avg_trait_aggressiveness,avg_trait_risk_tolerance,avg_trait_bluff_tendency,avg_trait_adaptability,avg_trait_position_awareness,avg_trait_chip_size_awareness,avg_action_bluff_attempts,avg_action_fold,avg_action_raise,avg_action_call,avg_action_all_in,avg_action_check,iteration
0,0.12203325551214332,95.62,0.4317999999999999,0.5409999999999999,0.484,0.5224,0.5512,0.4672,0.0,15.52,294.98,370.24,0.0,14.74,0
1,0.13852323392706872,67.68,0.45832057274570714,0.5031037465984199,0.5426011239910538,0.5015758192163421,0.45929050492449525,0.4927729866717046,0.0,9.0,223.98,262.76,0.0,7.3,0
2,0.16323626778832667,91.0,0.519760958980406,0.588888112089415,0.4996601968785548,0.5560220848491026,0.46641217713934013,0.5204280504993329,0.0,11.0,294.84,393.9,0.0,9.66,0
3,0.17485979317017214,144.42,0.4772235892849644,0.48637840368423363,0.5136259497819804,0.5207575539609823,0.39800306247076095,0.47384176946434453,0.0,10.58,503.92,572.32,0.0,8.42,0
4,0.18121095894518327,114.14,0.4442928285273314,0.4844274813314536,0.5330637273058503,0.5163094159008587,0.4493483765190234,0.5391608622877878,0.0,12.38,388.7,434.06,0.0,10.8,0
5,0.20592398461172085,84.24,0.5200881819675817,0.4322412906476967,0.5114158949030564,0.48048969306615935,0.4125623755229828,0.4817226891998655,0.0,11.0,269.36,339.7,0.0,8.66,0
6,0.20389279659190518,153.22,0.46522931517378086,0.48801927023029035,0.5118305953320249,0.4766042365320223,0.43416461076877383,0.45669236813703995,0.0,9.76,526.56,626.7,0.0,12.36,0
7,0.23103578587681434,93.6,0.4403732855705444,0.48114220058133716,0.5037181440029189,0.5160444515947405,0.5317757135152427,0.4751281408207649,0.0,10.1,309.18,360.02,0.0,8.32,0
8,0.2726313817615756,132.6,0.4941376494196695,0.4617716626178401,0.47399273741562625,0.49963942255784793,0.49173374350757176,0.46227956930801306,0.0,13.58,445.34,514.6,0.0,11.52,0
9,0.28998096584921035,110.64,0.4887777349709816,0.5208777878346457,0.5372151933530023,0.4510359955578817,0.47543594545954254,0.4991085561012641,0.0,11.96,375.14,437.66,0.0,10.12,0
10,0.2800538209046531,171.72,0.49098294049397107,0.5263270946283536,0.5483013332273552,0.45538267642922997,0.45307365302495456,0.4845084037764928,0.0,8.98,603.24,706.36,0.0,6.48,0
11,0.2519952599406753,68.14,0.4246929382832206,0.5294109562775761,0.579784466807331,0.47849036311183213,0.48838404881057107,0.5112009685810228,0.0,9.0,219.76,263.6,0.0,6.74,0
12,0.2743432651072543,121.42,0.4855010723799549,0.5122489603259092,0.5175551937794886,0.5559080741267587,0.5227830039264153,0.5256414678891957,0.0,11.64,415.96,475.34,0.0,12.14,0
13,0.3134159808519922,121.96,0.544159580479283,0.5636327147499374,0.5108361615476317,0.5579764284767444,0.5208852221185213,0.479050753359612,0.0,14.78,409.04,455.82,0.0,13.32,0
14,0.2583426736951241,98.58,0.5613130594721867,0.4852278403108679,0.5298522579436168,0.549031937689053,0.5050697316815771,0.4716588266314618,0.0,11.32,333.68,400.94,0.0,8.44,0
15,0.29999916438428614,137.8,0.49557372823268386,0.5031731590489836,0.5246239364949821,0.4922756217965897,0.5654350053672819,0.512041017819875,0.0,11.6,477.0,526.16,0.0,10.64,0
16,0.3427847400097795,87.0,0.5194159013854983,0.5685424181209378,0.565620269983648,0.51025376825688,0.5371712581238727,0.5534270750527301,0.0,7.84,301.86,347.76,0.0,5.4,0
17,0.3400489014600353,136.32,0.5082638429430711,0.5178707700839404,0.4756212327289,0.4685711007600198,0.5604300527862862,0.42076828778921505,0.0,13.06,470.16,538.1,0.0,10.32,0
