generation,fitness,avg_rounds_lasted,avg_trait_aggressiveness,avg_trait_risk_tolerance,avg_trait_bluff_tendency,avg_trait_adaptability,avg_trait_position_awareness,avg_trait_chip_size_awareness,avg_action_bluff_attempts,avg_action_fold,avg_action_raise,avg_action_call,avg_action_all_in,avg_action_check,iteration
0,0.12239330200250899,149.8,0.4993999999999999,0.4746,0.4524,0.5115999999999999,0.40240000000000004,0.5778,0.0,13.94,498.14,604.52,0.0,10.4,0
1,0.15220113135424854,230.58,0.49537915251559356,0.5433735043094557,0.5885949526139476,0.5198402098089113,0.4653806773382505,0.5582644480053951,0.0,18.62,411.98,581.44,0.0,323.8,0
2,0.18277161790200577,182.68,0.5136360537933996,0.49438578074691925,0.6355309174915039,0.44647762974119926,0.49780401068943725,0.48922156716277215,0.0,9.02,659.04,704.98,0.0,7.94,0
3,0.1688719035933709,101.8,0.5447423352863189,0.47137724386501717,0.585256177458342,0.4014087985453071,0.486651229475392,0.5364506271558989,0.0,9.98,354.34,428.38,0.0,5.68,0
4,0.2119891245829495,156.06,0.600282311766911,0.4727943169211008,0.5491873452048314,0.4317141597766415,0.5063435155477614,0.5989745059973655,0.0,8.86,559.82,638.94,0.0,5.44,0
5,0.23914683520354527,230.06,0.4556518061258286,0.5421348982048417,0.5774877828037936,0.4839520102455888,0.4443088803192849,0.6046044084396519,0.0,6.0,871.4,931.86,0.0,6.3,0
6,0.2796969871152803,258.24,0.5062170018670106,0.5668316361184398,0.46824081402683043,0.6004104718001975,0.6663098108321489,0.316584630784112,0.0,9.64,955.6,1045.24,0.0,5.8,0
7,0.3360009530338817,147.82,0.49734284611526275,0.5113932533261291,0.5295124723096308,0.44793161485452415,0.4827392885672292,0.5406170162287737,0.0,8.14,516.26,608.66,0.0,5.84,0
8,0.36741667004980966,189.84,0.5223185669617953,0.43590233495430125,0.48500715940608424,0.416343338955457,0.48183582922957396,0.4561906381673828,0.0,7.7,666.82,786.98,0.0,6.52,0
9,0.3659212950328363,244.34,0.5414335116066021,0.39938756462408487,0.5268147650417128,0.4437080651726031,0.6033750828310775,0.5126878587374596,0.0,9.82,853.46,1051.5,0.0,7.84,0
10,0.3955170226981543,205.7,0.5105708630104546,0.5128369044228116,0.5534077321216859,0.5582438810313076,0.4355252787789985,0.45312785066130296,0.0,8.76,750.96,849.08,0.0,6.92,0
11,0.4408510853413868,200.74,0.5355089075483304,0.6074708693837325,0.6182200966393954,0.48872560391557857,0.6615960534885161,0.4700935020989984,0.0,9.24,732.2,826.54,0.0,7.14,0
12,0.4284090870168861,144.66,0.5685649410376884,0.4736334841867675,0.6111187231341743,0.49292015465222827,0.4506956061944766,0.5175698900025157,0.0,4.64,539.58,586.4,0.0,2.94,0
13,0.4436911904190023,167.66,0.5454035782980395,0.5008264808389475,0.5258624594898693,0.5394177541590099,0.43034063494442615,0.5826286425474164,0.0,11.04,598.78,674.7,0.0,9.82,0
14,0.43582084505674357,119.34,0.4740015498071426,0.4124717287181987,0.5710639412106903,0.47759130180333415,0.47641327784450915,0.519303339048028,0.0,8.42,421.4,480.14,0.0,5.8,0
15,0.4700243565774324,164.84,0.45275674078106226,0.5280333953028287,0.5932480849789429,0.49858278903933906,0.38996838734806055,0.48907619940720115,0.0,4.78,611.94,687.38,0.0,3.68,0
16,0.4470943486534474,103.84,0.5286936348715406,0.5253565449151015,0.524422483807181,0.48264267707984415,0.4544299070829462,0.509416928705244,0.0,11.96,351.46,420.42,0.0,8.16,0
17,0.47718351899686423,152.1,0.4416030577930282,0.5483637631003041,0.5445550066447199,0.47202770188440574,0.5670106120495784,0.4259250335024099,0.0,8.1,557.6,605.8,0.0,6.54,0
18,0.5010303367949658,121.56,0.447203977456725,0.5211856286912068,0.6120877632347984,0.4496381025212667,0.5772123759133052,0.6011204107755577,0.0,8.58,430.8,487.6,0.0,8.46,0
19,0.5152180359502347,164.24,0.5359494893667072,0.5488404266796727,0.4968289290935671,0.5786268931964845,0.5042169627129957,0.5314718188673541,0.0,11.44,593.48,650.12,0.0,8.02,0
20,0.5124529384247598,136.84,0.5095401672762745,0.5244513105236308,0.52515755902215,0.5455876245677714,0.5427245209587835,0.5822573399551024,0.0,15.08,446.62,565.32,0.0,11.84,0
21,0.5095380331648557,194.06,0.5613426869297216,0.569007244808885,0.6360322045210932,0.46520079982493123,0.5513443075095019,0.5447917291077925,0.0,5.96,709.26,818.36,0.0,4.78,0
22,0.554624119278848,197.6,0.293246770820873,0.49423136097901726,0.5820922953213911,0.471385189195409,0.3676104899262767,0.6228867237837984,0.0,8.54,717.2,775.88,0.0,8.42,0
23,0.5562683887492973,133.4,0.4052933466104321,0.523741733169534,0.5296728474186022,0.5459623538209678,0.43119313137192417,0.5566317352951661,0.0,8.36,479.3,523.74,0.0,6.88,0
24,0.5642615788801919,115.0,0.4126169682284225,0.5636448896312911,0.5548331098386798,0.4484942386855621,0.5390579828672114,0.5354354001163412,0.0,11.58,395.98,461.78,0.0,9.0,0
25,0.5223766315418881,194.8,0.38512225467530503,0.554136703713701,0.49796891466239346,0.44104090083704206,0.6093891876558697,0.5966894383238096,0.0,7.5,727.0,794.0,0.0,6.58,0
26,0.5184006245634746,197.56,0.4004382379509151,0.6074267321485317,0.5340288176091901,0.42259145327979325,0.5372687277706282,0.595768052818575,0.0,11.48,721.1,811.9,0.0,9.16,0
27,0.5126764253441163,237.84,0.47625410486905984,0.47768569182829673,0.5209897162385314,0.5052367879826236,0.47404850580897034,0.5320817694879364,0.0,6.42,895.64,959.48,0.0,4.28,0
28,0.5168230470503289,126.02,0.45122159936457784,0.5722775249462453,0.6396860072231288,0.49606165907711797,0.46825433907649333,0.583947329867563,0.0,5.42,470.82,504.24,0.0,5.26,0
29,0.6041253702198666,218.26,0.4990927825132985,0.5933748656029217,0.5557912923449845,0.5081005624970737,0.3999613676735503,0.5144279195399859,0.0,7.92,805.64,897.22,0.0,8.14,0
30,0.5475892606364023,166.08,0.4265274748699474,0.597061913100583,0.5873384114748642,0.3642905053370463,0.4725221372210761,0.6355389231016262,0.0,10.56,572.46,679.1,0.0,8.74,0
31,0.5859813474775448,65.74,0.4042043699428295,0.48927736140972855,0.5503118002863625,0.3976567505024308,0.5099712211283535,0.5627196227792844,0.0,9.3,212.08,249.58,0.0,7.9,0
32,0.604416618470051,157.26,0.38647902761701963,0.5217384548052884,0.7069666101011641,0.4118957176163371,0.4483369637427627,0.6060166111507308,0.0,3.7,595.58,620.96,0.0,4.44,0
33,0.5797844963782884,91.36,0.40876974758847373,0.5433140739813802,0.6495842691640956,0.546287036029011,0.5553247633724695,0.5920439653098888,0.0,5.72,326.28,380.76,0.0,5.4,0
34,0.5917451229484737,113.98,0.4370224173981951,0.49988608884533436,0.5655365251763724,0.5251369468094761,0.5904794345874039,0.5788150942030901,0.0,9.42,410.82,445.16,0.0,6.54,0
35,0.5201398491879337,225.54,0.4572439847124534,0.56616750501168,0.5059895641037534,0.5142176309904234,0.557365838129454,0.5080484136232133,0.0,8.3,833.4,941.82,0.0,6.32,0
36,0.5589180011007282,262.62,0.5144056557230628,0.6378603518188938,0.5161547309005923,0.6494723116961366,0.6446092006204337,0.4553414427782496,0.0,7.9,1009.86,1061.04,0.0,3.88,0
37,0.5997760091297679,275.38,0.5550057207971212,0.530481345900603,0.4869210377398748,0.5620306971894833,0.5969389126979001,0.5479855365661866,0.0,10.6,992.58,1115.62,0.0,9.08,0
38,0.6181613452700903,341.6,0.44602698909255123,0.5428436583003435,0.5180089280518804,0.5392458718625696,0.5012096995182909,0.4747401264032408,0.0,9.08,1291.16,1382.5,0.0,11.5,0
39,0.5365175537976289,241.76,0.46683009299378164,0.5720822738168814,0.5109005281638974,0.43418853175881983,0.4803236327884106,0.4449560021359346,0.0,11.46,899.56,964.18,0.0,12.72,0
40,0.5658687829930283,219.7,0.5363983970585466,0.6356655043120183,0.5317758573516742,0.6074241272322655,0.47969899822955303,0.545751721702093,0.0,5.94,843.98,882.0,0.0,3.76,0
41,0.5677245094055086,90.9,0.5950456073613427,0.4337855710107224,0.5326132483678953,0.6430873349857668,0.4785595863932592,0.5475630338832588,0.0,11.88,297.96,365.58,0.0,7.56,0
42,0.5945994281797866,136.76,0.5347171282524567,0.42507163811360144,0.5874886947402841,0.6112987822831846,0.5069465490998104,0.5258726288530654,0.0,7.02,494.36,549.3,0.0,4.62,0
43,0.5882977156895086,158.94,0.5852294150586711,0.42686559491482384,0.4995572905630541,0.6179996640506644,0.5952119335065713,0.5716194908734655,0.0,11.04,555.94,627.0,0.0,6.2,0
44,0.5941766179001711,173.32,0.44952085105595,0.5173730281646761,0.5715412296788679,0.4792365282692892,0.4774040944539217,0.5399834487671852,0.0,7.16,634.96,725.62,0.0,6.08,0
45,0.5834818114154948,140.38,0.5139908101508704,0.6196524843916228,0.5831061544275752,0.4680259042058996,0.5042201536902409,0.6541331887420452,0.0,5.6,526.98,572.56,0.0,3.66,0
46,0.5756556216009622,116.02,0.6008566518790598,0.5506918521444029,0.5251389613972474,0.4187065349456086,0.582963009380467,0.5681460567479278,0.0,10.94,403.72,458.3,0.0,8.9,0
47,0.5282260923433177,56.42,0.5661124005296879,0.5541172972266027,0.654926858781121,0.5698681049970886,0.3738954812112844,0.6699357977027964,0.0,6.94,194.82,225.84,0.0,4.02,0
48,0.5644036663895282,129.78,0.5068472870405513,0.5540498557450286,0.5515398557666167,0.467499733846723,0.5036225668629591,0.5862808188112119,0.0,10.84,455.08,515.1,0.0,10.14,0
49,0.5455484453029483,79.32,0.5805414465776471,0.6020235276994659,0.5660656742293098,0.4812581042111937,0.41787036949946027,0.5900452072539987,0.0,10.32,267.4,303.68,0.0,7.86,0
