lineage,generation,id,fitness,lineage_fitness,lineage_avg_fitness,rounds_lasted,table_position,trait_aggressiveness,trait_risk_tolerance,trait_bluff_tendency,trait_adaptability,trait_position_awareness,trait_chip_size_awareness,action_fold,action_check,action_call,action_raise,action_all_in,action_bluff,iteration
32585ff4-fae,generation_-1,7651fd28,0.0,0.0,0.0,0,,0.94,0.75,0.51,0.93,0.02,0.08,0,0,0,0,0,0,0
32585ff4-fae,generation_0,7651fd28,0.2745188284518828,0.1314644351464435,0.0,239,0.0,0.94,0.75,0.51,0.93,0.02,0.08,0,0,847,942,0,0,0
32585ff4-fae,generation_1,d499c61f,0.27161016949152544,0.13101694915254236,0.0,295,0.0,0.82,0.8300000000000001,0.54,0.875,0.39,0.45999999999999996,0,0,1231,1101,0,0,0
32585ff4-fae,generation_1,ae175c81,-0.25084100418410044,0.09831799163179913,0.13101694915254236,1,1.0,0.94,0.75,0.51,0.93,0.02,0.08,0,0,5,8,0,0,0
2d2f8cde-a21,generation_-1,3c8602f1,0.0,0.0,0.0,0,,0.71,0.8,0.68,0.48,0.63,0.81,0,0,0,0,0,0,0
2d2f8cde-a21,generation_0,3c8602f1,0.2203240740740741,0.11287037037037036,0.0,108,0.0,0.71,0.8,0.68,0.48,0.63,0.81,0,0,711,207,0,0,0
2192e768-b05,generation_-1,720b032a,0.0,0.0,0.0,0,,0.29,0.1,0.46,0.86,0.38,0.29,0,0,0,0,0,0,0
2192e768-b05,generation_0,720b032a,0.12374999999999999,0.07749999999999999,0.0,20,0.0,0.29,0.1,0.46,0.86,0.38,0.29,19,8,77,0,0,0,0
59927452-b36,generation_-1,65aa921b,0.0,0.0,0.0,0,,0.39,0.02,0.39,0.63,0.39,0.37,0,0,0,0,0,0,0
59927452-b36,generation_0,65aa921b,0.1708333333333333,0.09499999999999996,0.0,30,0.0,0.39,0.02,0.39,0.63,0.39,0.37,26,18,114,0,0,0,0
694a72c6-5e1,generation_-1,0854ccf3,0.0,0.0,0.0,0,,0.49,0.78,0.25,0.68,0.69,0.77,0,0,0,0,0,0,0
