lineage,generation,id,fitness,lineage_fitness,lineage_avg_fitness,rounds_lasted,table_position,trait_aggressiveness,trait_risk_tolerance,trait_bluff_tendency,trait_adaptability,trait_position_awareness,trait_chip_size_awareness,action_fold,action_check,action_call,action_raise,action_all_in,action_bluff,iteration
29381f51-b94,generation_-1,70fb17e3,0.0,0.0,0.0,0,,0.96,0.13,0.39,0.48,0.42,0.59,0,0,0,0,0,0,0
29381f51-b94,generation_0,70fb17e3,0.08791666666666667,0.06583333333333331,0.0,12,0.0,0.96,0.13,0.39,0.48,0.42,0.59,12,5,43,0,0,0,0
06e54d1d-940,generation_-1,7e80951d,0.0,0.0,0.0,0,,0.93,0.46,0.61,0.59,0.17,0.25,0,0,0,0,0,0,0
06e54d1d-940,generation_0,7e80951d,0.04000000000000001,0.04615384615384615,0.0,13,0.0,0.93,0.46,0.61,0.59,0.17,0.25,0,0,65,28,0,0,0
c5c5bcd8-229,generation_-1,aef32098,0.0,0.0,0.0,0,,0.62,0.28,0.59,0.84,0.82,0.68,0,0,0,0,0,0,0
c5c5bcd8-229,generation_0,aef32098,-0.03916666666666667,0.02166666666666666,0.0,6,0.0,0.62,0.28,0.59,0.84,0.82,0.68,1,0,23,22,0,0,0
da171124-137,generation_-1,643f195b,0.0,0.0,0.0,0,,0.35,0.75,0.71,0.21,0.36,0.15,0,0,0,0,0,0,0
da171124-137,generation_0,643f195b,0.0325,0.04499999999999999,0.0,10,0.0,0.35,0.75,0.71,0.21,0.36,0.15,2,0,39,27,0,0,0
50c34acb-65c,generation_-1,7e144510,0.0,0.0,0.0,0,,0.24,0.78,0.83,0.64,0.67,0.13,0,0,0,0,0,0,0
50c34acb-65c,generation_0,7e144510,0.15744186046511624,0.08883720930232555,0.0,43,0.0,0.24,0.78,0.83,0.64,0.67,0.13,2,0,167,163,0,0,0
22c64b7b-020,generation_-1,99ffab23,0.0,0.0,0.0,0,,0.59,0.26,0.38,0.39,0.56,0.88,0,0,0,0,0,0,0
22c64b7b-020,generation_0,99ffab23,0.09178571428571428,0.0664285714285714,0.0,14,0.0,0.59,0.26,0.38,0.39,0.56,0.88,14,4,62,0,0,0,0
3f3e4c43-7d7,generation_-1,42a05d45,0.0,0.0,0.0,0,,0.67,0.25,0.09,0.43,0.81,0.4,0,0,0,0,0,0,0
