lineage,generation,id,fitness,lineage_fitness,lineage_avg_fitness,rounds_lasted,table_position,trait_aggressiveness,trait_risk_tolerance,trait_bluff_tendency,trait_adaptability,trait_position_awareness,trait_chip_size_awareness,action_fold,action_check,action_call,action_raise,action_all_in,action_bluff,iteration
9ceae8c7-37b,generation_-1,566b27ee,0.0,0.0,0.0,0,,0.82,0.41,0.28,0.58,0.8,0.06,0,0,0,0,0,0,0
9ceae8c7-37b,generation_0,566b27ee,0.061428571428571416,0.054725274725274706,0.0,13,0.0,0.82,0.41,0.28,0.58,0.8,0.06,13,4,57,0,0,0,0
c4af4a02-874,generation_-1,b2ecc8ba,0.0,0.0,0.0,0,,0.37,0.49,1.0,0.43,0.73,0.04,0,0,0,0,0,0,0
c4af4a02-874,generation_0,b2ecc8ba,-0.021904761904761927,0.04190476190476188,0.0,3,0.0,0.37,0.49,1.0,0.43,0.73,0.04,1,0,10,13,0,0,0
7ead8978-dc2,generation_-1,e1fa9d56,0.0,0.0,0.0,0,,0.18,0.68,0.37,0.32,0.46,0.68,0,0,0,0,0,0,0
7ead8978-dc2,generation_0,e1fa9d56,0.18273809523809523,0.09976190476190473,0.0,30,0.0,0.18,0.68,0.37,0.32,0.46,0.68,28,16,126,6,0,0,0
a6714c6d-192,generation_-1,5913c8a8,0.0,0.0,0.0,0,,0.32,0.9,0.91,0.41,0.2,0.52,0,0,0,0,0,0,0
a6714c6d-192,generation_0,5913c8a8,0.14308441558441556,0.08487012987012986,0.0,22,0.0,0.32,0.9,0.91,0.41,0.2,0.52,1,0,75,74,0,0,0
581d2765-00c,generation_-1,8ce911bf,0.0,0.0,0.0,0,,0.27,0.23,0.01,0.83,0.01,0.85,0,0,0,0,0,0,0
581d2765-00c,generation_0,8ce911bf,0.14829831932773108,0.085672268907563,0.0,34,0.0,0.27,0.23,0.01,0.83,0.01,0.85,32,22,115,0,0,0,0
2c912ef2-776,generation_-1,a64de817,0.0,0.0,0.0,0,,0.73,0.68,0.55,0.78,0.15,0.48,0,0,0,0,0,0,0
2c912ef2-776,generation_0,a64de817,-0.010000000000000009,0.046666666666666655,0.0,3,0.0,0.73,0.68,0.55,0.78,0.15,0.48,0,0,12,12,0,0,0
