lineage,generation,id,fitness,lineage_fitness,lineage_avg_fitness,rounds_lasted,table_position,trait_aggressiveness,trait_risk_tolerance,trait_bluff_tendency,trait_adaptability,trait_position_awareness,trait_chip_size_awareness,action_fold,action_check,action_call,action_raise,action_all_in,action_bluff,iteration
933d44fc-807,generation_-1,0d347e11,0.0,0.0,0.0,0,,0.17,1.0,0.19,0.99,0.45,0.02,0,0,0,0,0,0,0
933d44fc-807,generation_0,0d347e11,0.08603174603174601,0.06730158730158728,0.0,9,0.0,0.17,1.0,0.19,0.99,0.45,0.02,9,2,39,0,0,0,0
f19d34d0-0da,generation_-1,999dd1ba,0.0,0.0,0.0,0,,0.15,0.29,0.57,0.78,0.23,0.87,0,0,0,0,0,0,0
f19d34d0-0da,generation_0,999dd1ba,0.22278619528619528,0.11324915824915822,0.0,594,0.0,0.15,0.29,0.57,0.78,0.23,0.87,22,11,2985,1919,0,0,0
5616ad64-713,generation_-1,372977dd,0.0,0.0,0.0,0,,0.92,0.98,0.51,0.06,0.24,0.6,0,0,0,0,0,0,0
5616ad64-713,generation_0,372977dd,0.2224847693646649,0.11320278503046123,0.0,383,0.0,0.92,0.98,0.51,0.06,0.24,0.6,0,0,1813,1345,0,0,0
a1834ee8-7e3,generation_-1,730dcc0a,0.0,0.0,0.0,0,,0.49,0.65,0.64,0.22,0.55,0.01,0,0,0,0,0,0,0
a1834ee8-7e3,generation_0,730dcc0a,-0.024583333333333332,0.03416666666666666,0.0,4,0.0,0.49,0.65,0.64,0.22,0.55,0.01,0,0,15,17,0,0,0
262390af-287,generation_-1,520f971c,0.0,0.0,0.0,0,,0.88,0.86,0.56,0.09,0.79,0.28,0,0,0,0,0,0,0
262390af-287,generation_0,520f971c,0.215,0.11205128205128202,0.0,39,0.0,0.88,0.86,0.56,0.09,0.79,0.28,0,0,225,99,0,0,0
3511daf0-c34,generation_-1,685b6802,0.0,0.0,0.0,0,,0.83,0.48,0.32,0.28,0.04,0.5,0,0,0,0,0,0,0
